증권사,날짜,텍스트
하나증권,23.01.31,[Errno 2] No such file or directory: 'rawReport/78_2311.pdf'
신한투자증권,23.01.31,[Errno 2] No such file or directory: 'rawReport/78_2312.pdf'
교보증권,23.01.30,[Errno 2] No such file or directory: 'rawReport/78_2313.pdf'
유안타증권,23.01.30,[Errno 2] No such file or directory: 'rawReport/78_2314.pdf'
유진투자증권,23.01.30,[Errno 2] No such file or directory: 'rawReport/78_2315.pdf'
다올투자증권,23.01.30,[Errno 2] No such file or directory: 'rawReport/78_2316.pdf'
키움증권,23.01.30,[Errno 2] No such file or directory: 'rawReport/78_2317.pdf'
키움증권,23.01.30,[Errno 2] No such file or directory: 'rawReport/78_2318.pdf'
키움증권,23.01.30,[Errno 2] No such file or directory: 'rawReport/78_2319.pdf'
한화투자증권,23.01.27,[Errno 2] No such file or directory: 'rawReport/78_2320.pdf'
신한투자증권,23.01.27,[Errno 2] No such file or directory: 'rawReport/78_2321.pdf'
신한투자증권,23.01.27,[Errno 2] No such file or directory: 'rawReport/78_2322.pdf'
다올투자증권,23.01.27,[Errno 2] No such file or directory: 'rawReport/78_2323.pdf'
유안타증권,23.01.27,[Errno 2] No such file or directory: 'rawReport/78_2324.pdf'
교보증권,23.01.27,[Errno 2] No such file or directory: 'rawReport/78_2325.pdf'
유진투자증권,23.01.27,[Errno 2] No such file or directory: 'rawReport/78_2326.pdf'
하이투자증권,23.01.27,[Errno 2] No such file or directory: 'rawReport/78_2327.pdf'
신한투자증권,23.01.27,[Errno 2] No such file or directory: 'rawReport/78_2328.pdf'
메리츠증권,23.01.26,[Errno 2] No such file or directory: 'rawReport/78_2329.pdf'
유진투자증권,23.01.26,[Errno 2] No such file or directory: 'rawReport/78_2330.pdf'
다올투자증권,23.01.26,[Errno 2] No such file or directory: 'rawReport/78_2331.pdf'
다올투자증권,23.01.26,[Errno 2] No such file or directory: 'rawReport/78_2332.pdf'
유안타증권,23.01.26,[Errno 2] No such file or directory: 'rawReport/78_2333.pdf'
교보증권,23.01.26,[Errno 2] No such file or directory: 'rawReport/78_2334.pdf'
하나증권,23.01.26,[Errno 2] No such file or directory: 'rawReport/78_2335.pdf'
이베스트증권,23.01.26,[Errno 2] No such file or directory: 'rawReport/78_2336.pdf'
신한투자증권,23.01.26,[Errno 2] No such file or directory: 'rawReport/78_2337.pdf'
유진투자증권,23.01.25,[Errno 2] No such file or directory: 'rawReport/78_2338.pdf'
키움증권,23.01.25,[Errno 2] No such file or directory: 'rawReport/78_2339.pdf'
유안타증권,23.01.25,[Errno 2] No such file or directory: 'rawReport/78_2340.pdf'
