증권사,날짜,텍스트
하나증권,23.07.19,[Errno 2] No such file or directory: 'rawReport/45_1321.pdf'
유진투자증권,23.07.19,[Errno 2] No such file or directory: 'rawReport/45_1322.pdf'
다올투자증권,23.07.19,[Errno 2] No such file or directory: 'rawReport/45_1323.pdf'
신한투자증권,23.07.19,[Errno 2] No such file or directory: 'rawReport/45_1324.pdf'
하이투자증권,23.07.19,[Errno 2] No such file or directory: 'rawReport/45_1325.pdf'
DS투자증권,23.07.19,[Errno 2] No such file or directory: 'rawReport/45_1326.pdf'
신한투자증권,23.07.18,[Errno 2] No such file or directory: 'rawReport/45_1327.pdf'
유안타증권,23.07.18,[Errno 2] No such file or directory: 'rawReport/45_1328.pdf'
한화투자증권,23.07.18,[Errno 2] No such file or directory: 'rawReport/45_1329.pdf'
교보증권,23.07.18,[Errno 2] No such file or directory: 'rawReport/45_1330.pdf'
신한투자증권,23.07.18,[Errno 2] No such file or directory: 'rawReport/45_1331.pdf'
다올투자증권,23.07.18,[Errno 2] No such file or directory: 'rawReport/45_1332.pdf'
유진투자증권,23.07.18,[Errno 2] No such file or directory: 'rawReport/45_1333.pdf'
신한투자증권,23.07.18,[Errno 2] No such file or directory: 'rawReport/45_1334.pdf'
한화투자증권,23.07.17,[Errno 2] No such file or directory: 'rawReport/45_1335.pdf'
교보증권,23.07.17,[Errno 2] No such file or directory: 'rawReport/45_1336.pdf'
교보증권,23.07.17,[Errno 2] No such file or directory: 'rawReport/45_1337.pdf'
신한투자증권,23.07.17,[Errno 2] No such file or directory: 'rawReport/45_1338.pdf'
다올투자증권,23.07.17,[Errno 2] No such file or directory: 'rawReport/45_1339.pdf'
유진투자증권,23.07.17,[Errno 2] No such file or directory: 'rawReport/45_1340.pdf'
유안타증권,23.07.17,[Errno 2] No such file or directory: 'rawReport/45_1341.pdf'
키움증권,23.07.17,[Errno 2] No such file or directory: 'rawReport/45_1342.pdf'
신한투자증권,23.07.17,[Errno 2] No such file or directory: 'rawReport/45_1343.pdf'
한화투자증권,23.07.14,[Errno 2] No such file or directory: 'rawReport/45_1344.pdf'
교보증권,23.07.14,[Errno 2] No such file or directory: 'rawReport/45_1345.pdf'
하나증권,23.07.14,[Errno 2] No such file or directory: 'rawReport/45_1346.pdf'
이베스트증권,23.07.14,[Errno 2] No such file or directory: 'rawReport/45_1347.pdf'
신한투자증권,23.07.14,[Errno 2] No such file or directory: 'rawReport/45_1348.pdf'
다올투자증권,23.07.14,[Errno 2] No such file or directory: 'rawReport/45_1349.pdf'
유진투자증권,23.07.14,[Errno 2] No such file or directory: 'rawReport/45_1350.pdf'
