증권사,날짜,텍스트
현대차증권,12.10.12,[Errno 2] No such file or directory: 'rawReport/191_5701.pdf'
메리츠종금증권,12.10.08,[Errno 2] No such file or directory: 'rawReport/191_5702.pdf'
키움증권,12.10.08,[Errno 2] No such file or directory: 'rawReport/191_5703.pdf'
현대차증권,12.10.08,[Errno 2] No such file or directory: 'rawReport/191_5704.pdf'
현대차증권,12.10.08,[Errno 2] No such file or directory: 'rawReport/191_5705.pdf'
KTB투자증권,12.10.08,[Errno 2] No such file or directory: 'rawReport/191_5706.pdf'
현대차증권,12.10.05,[Errno 2] No such file or directory: 'rawReport/191_5707.pdf'
현대차증권,12.10.05,[Errno 2] No such file or directory: 'rawReport/191_5708.pdf'
메리츠종금증권,12.10.02,[Errno 2] No such file or directory: 'rawReport/191_5709.pdf'
현대차증권,12.10.02,[Errno 2] No such file or directory: 'rawReport/191_5710.pdf'
키움증권,12.09.28,[Errno 2] No such file or directory: 'rawReport/191_5711.pdf'
현대차증권,12.09.28,[Errno 2] No such file or directory: 'rawReport/191_5712.pdf'
키움증권,12.09.24,[Errno 2] No such file or directory: 'rawReport/191_5713.pdf'
KTB투자증권,12.09.24,[Errno 2] No such file or directory: 'rawReport/191_5714.pdf'
키움증권,12.09.17,[Errno 2] No such file or directory: 'rawReport/191_5715.pdf'
현대차증권,12.09.17,[Errno 2] No such file or directory: 'rawReport/191_5716.pdf'
현대차증권,12.09.17,[Errno 2] No such file or directory: 'rawReport/191_5717.pdf'
KTB투자증권,12.09.17,[Errno 2] No such file or directory: 'rawReport/191_5718.pdf'
메리츠종금증권,12.09.17,[Errno 2] No such file or directory: 'rawReport/191_5719.pdf'
현대차증권,12.09.14,[Errno 2] No such file or directory: 'rawReport/191_5720.pdf'
현대차증권,12.09.14,[Errno 2] No such file or directory: 'rawReport/191_5721.pdf'
키움증권,12.09.10,[Errno 2] No such file or directory: 'rawReport/191_5722.pdf'
메리츠종금증권,12.09.10,[Errno 2] No such file or directory: 'rawReport/191_5723.pdf'
KTB투자증권,12.09.10,[Errno 2] No such file or directory: 'rawReport/191_5724.pdf'
현대차증권,12.09.10,[Errno 2] No such file or directory: 'rawReport/191_5725.pdf'
현대차증권,12.09.04,[Errno 2] No such file or directory: 'rawReport/191_5726.pdf'
메리츠종금증권,12.09.03,[Errno 2] No such file or directory: 'rawReport/191_5727.pdf'
키움증권,12.09.03,[Errno 2] No such file or directory: 'rawReport/191_5728.pdf'
키움증권,12.09.03,[Errno 2] No such file or directory: 'rawReport/191_5729.pdf'
현대차증권,12.09.03,[Errno 2] No such file or directory: 'rawReport/191_5730.pdf'
