증권사,날짜,텍스트
현대차증권,16.08.30,[Errno 2] No such file or directory: 'rawReport/147_4381.pdf'
현대차증권,16.08.29,[Errno 2] No such file or directory: 'rawReport/147_4382.pdf'
이베스트투자증권,16.08.26,[Errno 2] No such file or directory: 'rawReport/147_4383.pdf'
하나증권,16.08.24,[Errno 2] No such file or directory: 'rawReport/147_4384.pdf'
이베스트투자증권,16.08.24,[Errno 2] No such file or directory: 'rawReport/147_4385.pdf'
하나증권,16.08.23,[Errno 2] No such file or directory: 'rawReport/147_4386.pdf'
DB금융투자,16.08.22,[Errno 2] No such file or directory: 'rawReport/147_4387.pdf'
이베스트투자증권,16.08.22,[Errno 2] No such file or directory: 'rawReport/147_4388.pdf'
IBK투자증권,16.08.22,[Errno 2] No such file or directory: 'rawReport/147_4389.pdf'
하나증권,16.08.18,[Errno 2] No such file or directory: 'rawReport/147_4390.pdf'
이베스트투자증권,16.08.18,[Errno 2] No such file or directory: 'rawReport/147_4391.pdf'
하나증권,16.08.17,[Errno 2] No such file or directory: 'rawReport/147_4392.pdf'
이베스트투자증권,16.08.17,[Errno 2] No such file or directory: 'rawReport/147_4393.pdf'
현대차증권,16.08.17,[Errno 2] No such file or directory: 'rawReport/147_4394.pdf'
하나증권,16.08.16,[Errno 2] No such file or directory: 'rawReport/147_4395.pdf'
하나증권,16.08.16,[Errno 2] No such file or directory: 'rawReport/147_4396.pdf'
LIG투자증권,16.08.16,[Errno 2] No such file or directory: 'rawReport/147_4397.pdf'
이베스트투자증권,16.08.16,[Errno 2] No such file or directory: 'rawReport/147_4398.pdf'
하나증권,16.08.12,[Errno 2] No such file or directory: 'rawReport/147_4399.pdf'
LIG투자증권,16.08.12,[Errno 2] No such file or directory: 'rawReport/147_4400.pdf'
이베스트투자증권,16.08.12,[Errno 2] No such file or directory: 'rawReport/147_4401.pdf'
현대차증권,16.08.12,[Errno 2] No such file or directory: 'rawReport/147_4402.pdf'
하나증권,16.08.10,[Errno 2] No such file or directory: 'rawReport/147_4403.pdf'
이베스트투자증권,16.08.10,[Errno 2] No such file or directory: 'rawReport/147_4404.pdf'
하나증권,16.08.09,[Errno 2] No such file or directory: 'rawReport/147_4405.pdf'
하나증권,16.08.08,[Errno 2] No such file or directory: 'rawReport/147_4406.pdf'
LIG투자증권,16.08.08,[Errno 2] No such file or directory: 'rawReport/147_4407.pdf'
이베스트투자증권,16.08.08,[Errno 2] No such file or directory: 'rawReport/147_4408.pdf'
현대차증권,16.08.08,[Errno 2] No such file or directory: 'rawReport/147_4409.pdf'
현대차증권,16.08.08,[Errno 2] No such file or directory: 'rawReport/147_4410.pdf'
