증권사,날짜,텍스트
유안타증권,23.10.13,[Errno 2] No such file or directory: 'rawReport/30_871.pdf'
키움증권,23.10.13,[Errno 2] No such file or directory: 'rawReport/30_872.pdf'
교보증권,23.10.12,[Errno 2] No such file or directory: 'rawReport/30_873.pdf'
교보증권,23.10.12,[Errno 2] No such file or directory: 'rawReport/30_874.pdf'
다올투자증권,23.10.12,[Errno 2] No such file or directory: 'rawReport/30_875.pdf'
유안타증권,23.10.12,[Errno 2] No such file or directory: 'rawReport/30_876.pdf'
유진투자증권,23.10.12,[Errno 2] No such file or directory: 'rawReport/30_877.pdf'
교보증권,23.10.11,[Errno 2] No such file or directory: 'rawReport/30_878.pdf'
하나증권,23.10.11,[Errno 2] No such file or directory: 'rawReport/30_879.pdf'
유안타증권,23.10.11,[Errno 2] No such file or directory: 'rawReport/30_880.pdf'
다올투자증권,23.10.11,[Errno 2] No such file or directory: 'rawReport/30_881.pdf'
유진투자증권,23.10.11,[Errno 2] No such file or directory: 'rawReport/30_882.pdf'
한화투자증권,23.10.10,[Errno 2] No such file or directory: 'rawReport/30_883.pdf'
한화투자증권,23.10.10,[Errno 2] No such file or directory: 'rawReport/30_884.pdf'
교보증권,23.10.10,[Errno 2] No such file or directory: 'rawReport/30_885.pdf'
하나증권,23.10.10,[Errno 2] No such file or directory: 'rawReport/30_886.pdf'
유안타증권,23.10.10,[Errno 2] No such file or directory: 'rawReport/30_887.pdf'
다올투자증권,23.10.10,[Errno 2] No such file or directory: 'rawReport/30_888.pdf'
유진투자증권,23.10.10,[Errno 2] No such file or directory: 'rawReport/30_889.pdf'
키움증권,23.10.10,[Errno 2] No such file or directory: 'rawReport/30_890.pdf'
키움증권,23.10.10,[Errno 2] No such file or directory: 'rawReport/30_891.pdf'
신한투자증권,23.10.10,[Errno 2] No such file or directory: 'rawReport/30_892.pdf'
신한투자증권,23.10.06,[Errno 2] No such file or directory: 'rawReport/30_893.pdf'
교보증권,23.10.06,[Errno 2] No such file or directory: 'rawReport/30_894.pdf'
교보증권,23.10.06,[Errno 2] No such file or directory: 'rawReport/30_895.pdf'
한화투자증권,23.10.06,[Errno 2] No such file or directory: 'rawReport/30_896.pdf'
다올투자증권,23.10.06,[Errno 2] No such file or directory: 'rawReport/30_897.pdf'
유진투자증권,23.10.06,[Errno 2] No such file or directory: 'rawReport/30_898.pdf'
유안타증권,23.10.06,[Errno 2] No such file or directory: 'rawReport/30_899.pdf'
신한투자증권,23.10.06,[Errno 2] No such file or directory: 'rawReport/30_900.pdf'
