증권사,날짜,텍스트
신한투자증권,22.09.30,[Errno 2] No such file or directory: 'rawReport/90_2671.pdf'
유안타증권,22.09.30,[Errno 2] No such file or directory: 'rawReport/90_2672.pdf'
유안타증권,22.09.29,[Errno 2] No such file or directory: 'rawReport/90_2673.pdf'
유안타증권,22.09.28,[Errno 2] No such file or directory: 'rawReport/90_2674.pdf'
하나증권,22.09.28,[Errno 2] No such file or directory: 'rawReport/90_2675.pdf'
유안타증권,22.09.27,[Errno 2] No such file or directory: 'rawReport/90_2676.pdf'
유안타증권,22.09.27,[Errno 2] No such file or directory: 'rawReport/90_2677.pdf'
신한투자증권,22.09.26,[Errno 2] No such file or directory: 'rawReport/90_2678.pdf'
신한투자증권,22.09.26,[Errno 2] No such file or directory: 'rawReport/90_2679.pdf'
유안타증권,22.09.26,[Errno 2] No such file or directory: 'rawReport/90_2680.pdf'
한화투자증권,22.09.26,[Errno 2] No such file or directory: 'rawReport/90_2681.pdf'
교보증권,22.09.26,[Errno 2] No such file or directory: 'rawReport/90_2682.pdf'
유안타증권,22.09.23,[Errno 2] No such file or directory: 'rawReport/90_2683.pdf'
한화투자증권,22.09.23,[Errno 2] No such file or directory: 'rawReport/90_2684.pdf'
신한투자증권,22.09.22,[Errno 2] No such file or directory: 'rawReport/90_2685.pdf'
유안타증권,22.09.22,[Errno 2] No such file or directory: 'rawReport/90_2686.pdf'
한화투자증권,22.09.22,[Errno 2] No such file or directory: 'rawReport/90_2687.pdf'
교보증권,22.09.22,[Errno 2] No such file or directory: 'rawReport/90_2688.pdf'
하나증권,22.09.22,[Errno 2] No such file or directory: 'rawReport/90_2689.pdf'
이베스트증권,22.09.22,[Errno 2] No such file or directory: 'rawReport/90_2690.pdf'
유안타증권,22.09.21,[Errno 2] No such file or directory: 'rawReport/90_2691.pdf'
하나증권,22.09.21,[Errno 2] No such file or directory: 'rawReport/90_2692.pdf'
유안타증권,22.09.20,[Errno 2] No such file or directory: 'rawReport/90_2693.pdf'
신한투자증권,22.09.19,[Errno 2] No such file or directory: 'rawReport/90_2694.pdf'
신한투자증권,22.09.19,[Errno 2] No such file or directory: 'rawReport/90_2695.pdf'
유안타증권,22.09.19,[Errno 2] No such file or directory: 'rawReport/90_2696.pdf'
한화투자증권,22.09.19,[Errno 2] No such file or directory: 'rawReport/90_2697.pdf'
한화투자증권,22.09.19,[Errno 2] No such file or directory: 'rawReport/90_2698.pdf'
하나증권,22.09.19,[Errno 2] No such file or directory: 'rawReport/90_2699.pdf'
미래에셋증권,22.09.16,[Errno 2] No such file or directory: 'rawReport/90_2700.pdf'
