증권사,날짜,텍스트
하이투자증권,22.12.20,[Errno 2] No such file or directory: 'rawReport/84_2491.pdf'
신한투자증권,22.12.19,[Errno 2] No such file or directory: 'rawReport/84_2492.pdf'
유진투자증권,22.12.19,[Errno 2] No such file or directory: 'rawReport/84_2493.pdf'
키움증권,22.12.19,[Errno 2] No such file or directory: 'rawReport/84_2494.pdf'
신한투자증권,22.12.19,[Errno 2] No such file or directory: 'rawReport/84_2495.pdf'
유안타증권,22.12.19,[Errno 2] No such file or directory: 'rawReport/84_2496.pdf'
교보증권,22.12.16,[Errno 2] No such file or directory: 'rawReport/84_2497.pdf'
유안타증권,22.12.16,[Errno 2] No such file or directory: 'rawReport/84_2498.pdf'
유진투자증권,22.12.16,[Errno 2] No such file or directory: 'rawReport/84_2499.pdf'
메리츠증권,22.12.15,[Errno 2] No such file or directory: 'rawReport/84_2500.pdf'
이베스트증권,22.12.15,[Errno 2] No such file or directory: 'rawReport/84_2501.pdf'
유진투자증권,22.12.15,[Errno 2] No such file or directory: 'rawReport/84_2502.pdf'
키움증권,22.12.15,[Errno 2] No such file or directory: 'rawReport/84_2503.pdf'
하이투자증권,22.12.15,[Errno 2] No such file or directory: 'rawReport/84_2504.pdf'
유안타증권,22.12.15,[Errno 2] No such file or directory: 'rawReport/84_2505.pdf'
한화투자증권,22.12.15,[Errno 2] No such file or directory: 'rawReport/84_2506.pdf'
교보증권,22.12.15,[Errno 2] No such file or directory: 'rawReport/84_2507.pdf'
하나증권,22.12.15,[Errno 2] No such file or directory: 'rawReport/84_2508.pdf'
유진투자증권,22.12.14,[Errno 2] No such file or directory: 'rawReport/84_2509.pdf'
유안타증권,22.12.14,[Errno 2] No such file or directory: 'rawReport/84_2510.pdf'
하나증권,22.12.14,[Errno 2] No such file or directory: 'rawReport/84_2511.pdf'
하이투자증권,22.12.13,[Errno 2] No such file or directory: 'rawReport/84_2512.pdf'
유안타증권,22.12.13,[Errno 2] No such file or directory: 'rawReport/84_2513.pdf'
키움증권,22.12.12,[Errno 2] No such file or directory: 'rawReport/84_2514.pdf'
신한투자증권,22.12.12,[Errno 2] No such file or directory: 'rawReport/84_2515.pdf'
유안타증권,22.12.12,[Errno 2] No such file or directory: 'rawReport/84_2516.pdf'
신한투자증권,22.12.09,[Errno 2] No such file or directory: 'rawReport/84_2517.pdf'
신한투자증권,22.12.09,[Errno 2] No such file or directory: 'rawReport/84_2518.pdf'
유안타증권,22.12.09,[Errno 2] No such file or directory: 'rawReport/84_2519.pdf'
키움증권,22.12.09,[Errno 2] No such file or directory: 'rawReport/84_2520.pdf'
