증권사,날짜,텍스트
교보증권,23.09.25,[Errno 2] No such file or directory: 'rawReport/32_931.pdf'
교보증권,23.09.25,[Errno 2] No such file or directory: 'rawReport/32_932.pdf'
하나증권,23.09.25,[Errno 2] No such file or directory: 'rawReport/32_933.pdf'
신한투자증권,23.09.25,[Errno 2] No such file or directory: 'rawReport/32_934.pdf'
유진투자증권,23.09.25,[Errno 2] No such file or directory: 'rawReport/32_935.pdf'
키움증권,23.09.25,[Errno 2] No such file or directory: 'rawReport/32_936.pdf'
키움증권,23.09.25,[Errno 2] No such file or directory: 'rawReport/32_937.pdf'
다올투자증권,23.09.25,[Errno 2] No such file or directory: 'rawReport/32_938.pdf'
유안타증권,23.09.25,[Errno 2] No such file or directory: 'rawReport/32_939.pdf'
신한투자증권,23.09.25,[Errno 2] No such file or directory: 'rawReport/32_940.pdf'
신한투자증권,23.09.22,[Errno 2] No such file or directory: 'rawReport/32_941.pdf'
한화투자증권,23.09.22,[Errno 2] No such file or directory: 'rawReport/32_942.pdf'
교보증권,23.09.22,[Errno 2] No such file or directory: 'rawReport/32_943.pdf'
하나증권,23.09.22,[Errno 2] No such file or directory: 'rawReport/32_944.pdf'
하나증권,23.09.22,[Errno 2] No such file or directory: 'rawReport/32_945.pdf'
다올투자증권,23.09.22,[Errno 2] No such file or directory: 'rawReport/32_946.pdf'
유진투자증권,23.09.22,[Errno 2] No such file or directory: 'rawReport/32_947.pdf'
유안타증권,23.09.22,[Errno 2] No such file or directory: 'rawReport/32_948.pdf'
메리츠증권,23.09.21,[Errno 2] No such file or directory: 'rawReport/32_949.pdf'
한화투자증권,23.09.21,[Errno 2] No such file or directory: 'rawReport/32_950.pdf'
교보증권,23.09.21,[Errno 2] No such file or directory: 'rawReport/32_951.pdf'
교보증권,23.09.21,[Errno 2] No such file or directory: 'rawReport/32_952.pdf'
교보증권,23.09.21,[Errno 2] No such file or directory: 'rawReport/32_953.pdf'
하나증권,23.09.21,[Errno 2] No such file or directory: 'rawReport/32_954.pdf'
하나증권,23.09.21,[Errno 2] No such file or directory: 'rawReport/32_955.pdf'
이베스트증권,23.09.21,[Errno 2] No such file or directory: 'rawReport/32_956.pdf'
유안타증권,23.09.21,[Errno 2] No such file or directory: 'rawReport/32_957.pdf'
신한투자증권,23.09.21,[Errno 2] No such file or directory: 'rawReport/32_958.pdf'
다올투자증권,23.09.21,[Errno 2] No such file or directory: 'rawReport/32_959.pdf'
유진투자증권,23.09.21,[Errno 2] No such file or directory: 'rawReport/32_960.pdf'
