증권사,날짜,텍스트
KTB투자증권,13.09.27,[Errno 2] No such file or directory: 'rawReport/182_5431.pdf'
KTB투자증권,13.09.26,[Errno 2] No such file or directory: 'rawReport/182_5432.pdf'
메리츠종금증권,13.09.25,[Errno 2] No such file or directory: 'rawReport/182_5433.pdf'
KTB투자증권,13.09.25,[Errno 2] No such file or directory: 'rawReport/182_5434.pdf'
KTB투자증권,13.09.24,[Errno 2] No such file or directory: 'rawReport/182_5435.pdf'
현대차증권,13.09.23,[Errno 2] No such file or directory: 'rawReport/182_5436.pdf'
현대차증권,13.09.23,[Errno 2] No such file or directory: 'rawReport/182_5437.pdf'
KTB투자증권,13.09.23,[Errno 2] No such file or directory: 'rawReport/182_5438.pdf'
KTB투자증권,13.09.17,[Errno 2] No such file or directory: 'rawReport/182_5439.pdf'
현대차증권,13.09.16,[Errno 2] No such file or directory: 'rawReport/182_5440.pdf'
현대차증권,13.09.16,[Errno 2] No such file or directory: 'rawReport/182_5441.pdf'
이트레이드증권,13.09.16,[Errno 2] No such file or directory: 'rawReport/182_5442.pdf'
KTB투자증권,13.09.16,[Errno 2] No such file or directory: 'rawReport/182_5443.pdf'
키움증권,13.09.13,[Errno 2] No such file or directory: 'rawReport/182_5444.pdf'
현대차증권,13.09.13,[Errno 2] No such file or directory: 'rawReport/182_5445.pdf'
메리츠종금증권,13.09.13,[Errno 2] No such file or directory: 'rawReport/182_5446.pdf'
KTB투자증권,13.09.12,[Errno 2] No such file or directory: 'rawReport/182_5447.pdf'
현대차증권,13.09.11,[Errno 2] No such file or directory: 'rawReport/182_5448.pdf'
KTB투자증권,13.09.11,[Errno 2] No such file or directory: 'rawReport/182_5449.pdf'
KTB투자증권,13.09.10,[Errno 2] No such file or directory: 'rawReport/182_5450.pdf'
현대차증권,13.09.09,[Errno 2] No such file or directory: 'rawReport/182_5451.pdf'
현대차증권,13.09.09,[Errno 2] No such file or directory: 'rawReport/182_5452.pdf'
KTB투자증권,13.09.09,[Errno 2] No such file or directory: 'rawReport/182_5453.pdf'
KTB투자증권,13.09.06,[Errno 2] No such file or directory: 'rawReport/182_5454.pdf'
KTB투자증권,13.09.05,[Errno 2] No such file or directory: 'rawReport/182_5455.pdf'
KTB투자증권,13.09.04,[Errno 2] No such file or directory: 'rawReport/182_5456.pdf'
KTB투자증권,13.09.03,[Errno 2] No such file or directory: 'rawReport/182_5457.pdf'
현대차증권,13.09.02,[Errno 2] No such file or directory: 'rawReport/182_5458.pdf'
현대차증권,13.09.02,[Errno 2] No such file or directory: 'rawReport/182_5459.pdf'
KTB투자증권,13.09.02,[Errno 2] No such file or directory: 'rawReport/182_5460.pdf'
