증권사,날짜,텍스트
하나증권,23.04.13,[Errno 2] No such file or directory: 'rawReport/64_1891.pdf'
하나증권,23.04.13,[Errno 2] No such file or directory: 'rawReport/64_1892.pdf'
이베스트증권,23.04.13,[Errno 2] No such file or directory: 'rawReport/64_1893.pdf'
신한투자증권,23.04.13,[Errno 2] No such file or directory: 'rawReport/64_1894.pdf'
다올투자증권,23.04.13,[Errno 2] No such file or directory: 'rawReport/64_1895.pdf'
신한투자증권,23.04.13,[Errno 2] No such file or directory: 'rawReport/64_1896.pdf'
신한투자증권,23.04.12,[Errno 2] No such file or directory: 'rawReport/64_1897.pdf'
유진투자증권,23.04.12,[Errno 2] No such file or directory: 'rawReport/64_1898.pdf'
유안타증권,23.04.12,[Errno 2] No such file or directory: 'rawReport/64_1899.pdf'
교보증권,23.04.12,[Errno 2] No such file or directory: 'rawReport/64_1900.pdf'
하나증권,23.04.12,[Errno 2] No such file or directory: 'rawReport/64_1901.pdf'
이베스트증권,23.04.12,[Errno 2] No such file or directory: 'rawReport/64_1902.pdf'
다올투자증권,23.04.12,[Errno 2] No such file or directory: 'rawReport/64_1903.pdf'
신한투자증권,23.04.12,[Errno 2] No such file or directory: 'rawReport/64_1904.pdf'
신한투자증권,23.04.12,[Errno 2] No such file or directory: 'rawReport/64_1905.pdf'
신한투자증권,23.04.12,[Errno 2] No such file or directory: 'rawReport/64_1906.pdf'
DS투자증권,23.04.12,[Errno 2] No such file or directory: 'rawReport/64_1907.pdf'
키움증권,23.04.11,[Errno 2] No such file or directory: 'rawReport/64_1908.pdf'
하이투자증권,23.04.11,[Errno 2] No such file or directory: 'rawReport/64_1909.pdf'
한화투자증권,23.04.11,[Errno 2] No such file or directory: 'rawReport/64_1910.pdf'
교보증권,23.04.11,[Errno 2] No such file or directory: 'rawReport/64_1911.pdf'
하나증권,23.04.11,[Errno 2] No such file or directory: 'rawReport/64_1912.pdf'
신한투자증권,23.04.11,[Errno 2] No such file or directory: 'rawReport/64_1913.pdf'
유진투자증권,23.04.11,[Errno 2] No such file or directory: 'rawReport/64_1914.pdf'
유안타증권,23.04.11,[Errno 2] No such file or directory: 'rawReport/64_1915.pdf'
한화투자증권,23.04.11,[Errno 2] No such file or directory: 'rawReport/64_1916.pdf'
교보증권,23.04.11,[Errno 2] No such file or directory: 'rawReport/64_1917.pdf'
다올투자증권,23.04.11,[Errno 2] No such file or directory: 'rawReport/64_1918.pdf'
신한투자증권,23.04.10,[Errno 2] No such file or directory: 'rawReport/64_1919.pdf'
유안타증권,23.04.10,[Errno 2] No such file or directory: 'rawReport/64_1920.pdf'
