증권사,날짜,텍스트
한화투자증권,23.03.06,[Errno 2] No such file or directory: 'rawReport/72_2131.pdf'
키움증권,23.03.06,[Errno 2] No such file or directory: 'rawReport/72_2132.pdf'
신한투자증권,23.03.03,[Errno 2] No such file or directory: 'rawReport/72_2133.pdf'
신한투자증권,23.03.03,[Errno 2] No such file or directory: 'rawReport/72_2134.pdf'
다올투자증권,23.03.03,[Errno 2] No such file or directory: 'rawReport/72_2135.pdf'
유진투자증권,23.03.03,[Errno 2] No such file or directory: 'rawReport/72_2136.pdf'
유안타증권,23.03.03,[Errno 2] No such file or directory: 'rawReport/72_2137.pdf'
교보증권,23.03.03,[Errno 2] No such file or directory: 'rawReport/72_2138.pdf'
이베스트증권,23.03.03,[Errno 2] No such file or directory: 'rawReport/72_2139.pdf'
신한투자증권,23.03.03,[Errno 2] No such file or directory: 'rawReport/72_2140.pdf'
신한투자증권,23.03.03,[Errno 2] No such file or directory: 'rawReport/72_2141.pdf'
메리츠증권,23.03.03,[Errno 2] No such file or directory: 'rawReport/72_2142.pdf'
신한투자증권,23.03.02,[Errno 2] No such file or directory: 'rawReport/72_2143.pdf'
유진투자증권,23.03.02,[Errno 2] No such file or directory: 'rawReport/72_2144.pdf'
다올투자증권,23.03.02,[Errno 2] No such file or directory: 'rawReport/72_2145.pdf'
키움증권,23.03.02,[Errno 2] No such file or directory: 'rawReport/72_2146.pdf'
유안타증권,23.03.02,[Errno 2] No such file or directory: 'rawReport/72_2147.pdf'
교보증권,23.03.02,[Errno 2] No such file or directory: 'rawReport/72_2148.pdf'
하나증권,23.03.02,[Errno 2] No such file or directory: 'rawReport/72_2149.pdf'
하나증권,23.03.02,[Errno 2] No such file or directory: 'rawReport/72_2150.pdf'
신한투자증권,23.03.02,[Errno 2] No such file or directory: 'rawReport/72_2151.pdf'
신한투자증권,23.03.02,[Errno 2] No such file or directory: 'rawReport/72_2152.pdf'
다올투자증권,23.02.28,[Errno 2] No such file or directory: 'rawReport/72_2153.pdf'
하이투자증권,23.02.28,[Errno 2] No such file or directory: 'rawReport/72_2154.pdf'
유진투자증권,23.02.28,[Errno 2] No such file or directory: 'rawReport/72_2155.pdf'
유안타증권,23.02.28,[Errno 2] No such file or directory: 'rawReport/72_2156.pdf'
한화투자증권,23.02.28,[Errno 2] No such file or directory: 'rawReport/72_2157.pdf'
교보증권,23.02.28,[Errno 2] No such file or directory: 'rawReport/72_2158.pdf'
하나증권,23.02.28,[Errno 2] No such file or directory: 'rawReport/72_2159.pdf'
키움증권,23.02.27,[Errno 2] No such file or directory: 'rawReport/72_2160.pdf'
