증권사,날짜,텍스트
하나증권,19.10.21,[Errno 2] No such file or directory: 'rawReport/116_3451.pdf'
미래에셋증권,19.10.17,[Errno 2] No such file or directory: 'rawReport/116_3452.pdf'
하나증권,19.10.17,[Errno 2] No such file or directory: 'rawReport/116_3453.pdf'
이베스트증권,19.10.17,[Errno 2] No such file or directory: 'rawReport/116_3454.pdf'
하나증권,19.10.16,[Errno 2] No such file or directory: 'rawReport/116_3455.pdf'
하나증권,19.10.15,[Errno 2] No such file or directory: 'rawReport/116_3456.pdf'
키움증권,19.10.14,[Errno 2] No such file or directory: 'rawReport/116_3457.pdf'
이베스트증권,19.10.14,[Errno 2] No such file or directory: 'rawReport/116_3458.pdf'
하나증권,19.10.10,[Errno 2] No such file or directory: 'rawReport/116_3459.pdf'
하나증권,19.10.04,[Errno 2] No such file or directory: 'rawReport/116_3460.pdf'
미래에셋증권,19.10.02,[Errno 2] No such file or directory: 'rawReport/116_3461.pdf'
키움증권,19.09.30,[Errno 2] No such file or directory: 'rawReport/116_3462.pdf'
미래에셋증권,19.09.27,[Errno 2] No such file or directory: 'rawReport/116_3463.pdf'
하나증권,19.09.26,[Errno 2] No such file or directory: 'rawReport/116_3464.pdf'
이베스트증권,19.09.26,[Errno 2] No such file or directory: 'rawReport/116_3465.pdf'
하나증권,19.09.25,[Errno 2] No such file or directory: 'rawReport/116_3466.pdf'
하나증권,19.09.24,[Errno 2] No such file or directory: 'rawReport/116_3467.pdf'
키움증권,19.09.23,[Errno 2] No such file or directory: 'rawReport/116_3468.pdf'
미래에셋증권,19.09.19,[Errno 2] No such file or directory: 'rawReport/116_3469.pdf'
키움증권,19.09.19,[Errno 2] No such file or directory: 'rawReport/116_3470.pdf'
하나증권,19.09.19,[Errno 2] No such file or directory: 'rawReport/116_3471.pdf'
하나증권,19.09.19,[Errno 2] No such file or directory: 'rawReport/116_3472.pdf'
하나증권,19.09.18,[Errno 2] No such file or directory: 'rawReport/116_3473.pdf'
이베스트증권,19.09.17,[Errno 2] No such file or directory: 'rawReport/116_3474.pdf'
미래에셋증권,19.09.16,[Errno 2] No such file or directory: 'rawReport/116_3475.pdf'
이베스트증권,19.09.16,[Errno 2] No such file or directory: 'rawReport/116_3476.pdf'
하나증권,19.09.11,[Errno 2] No such file or directory: 'rawReport/116_3477.pdf'
미래에셋증권,19.09.06,[Errno 2] No such file or directory: 'rawReport/116_3478.pdf'
하나증권,19.09.05,[Errno 2] No such file or directory: 'rawReport/116_3479.pdf'
하나증권,19.09.04,[Errno 2] No such file or directory: 'rawReport/116_3480.pdf'
