증권사,날짜,텍스트
다올투자증권,24.02.05,[Errno 2] No such file or directory: 'rawReport/9_241.pdf'
유진투자증권,24.02.05,[Errno 2] No such file or directory: 'rawReport/9_242.pdf'
키움증권,24.02.05,[Errno 2] No such file or directory: 'rawReport/9_243.pdf'
키움증권,24.02.05,[Errno 2] No such file or directory: 'rawReport/9_244.pdf'
키움증권,24.02.05,[Errno 2] No such file or directory: 'rawReport/9_245.pdf'
신한투자증권,24.02.05,[Errno 2] No such file or directory: 'rawReport/9_246.pdf'
교보증권,24.02.02,[Errno 2] No such file or directory: 'rawReport/9_247.pdf'
하나증권,24.02.02,[Errno 2] No such file or directory: 'rawReport/9_248.pdf'
한화투자증권,24.02.02,[Errno 2] No such file or directory: 'rawReport/9_249.pdf'
다올투자증권,24.02.02,[Errno 2] No such file or directory: 'rawReport/9_250.pdf'
유진투자증권,24.02.02,[Errno 2] No such file or directory: 'rawReport/9_251.pdf'
유안타증권,24.02.02,[Errno 2] No such file or directory: 'rawReport/9_252.pdf'
교보증권,24.02.01,[Errno 2] No such file or directory: 'rawReport/9_253.pdf'
교보증권,24.02.01,[Errno 2] No such file or directory: 'rawReport/9_254.pdf'
교보증권,24.02.01,[Errno 2] No such file or directory: 'rawReport/9_255.pdf'
한화투자증권,24.02.01,[Errno 2] No such file or directory: 'rawReport/9_256.pdf'
신한투자증권,24.02.01,[Errno 2] No such file or directory: 'rawReport/9_257.pdf'
신한투자증권,24.02.01,[Errno 2] No such file or directory: 'rawReport/9_258.pdf'
미래에셋증권,24.02.01,[Errno 2] No such file or directory: 'rawReport/9_259.pdf'
유진투자증권,24.02.01,[Errno 2] No such file or directory: 'rawReport/9_260.pdf'
다올투자증권,24.02.01,[Errno 2] No such file or directory: 'rawReport/9_261.pdf'
키움증권,24.02.01,[Errno 2] No such file or directory: 'rawReport/9_262.pdf'
키움증권,24.02.01,[Errno 2] No such file or directory: 'rawReport/9_263.pdf'
IBK투자증권,24.02.01,[Errno 2] No such file or directory: 'rawReport/9_264.pdf'
유안타증권,24.02.01,[Errno 2] No such file or directory: 'rawReport/9_265.pdf'
하이투자증권,24.02.01,[Errno 2] No such file or directory: 'rawReport/9_266.pdf'
신한투자증권,24.02.01,[Errno 2] No such file or directory: 'rawReport/9_267.pdf'
교보증권,24.01.31,[Errno 2] No such file or directory: 'rawReport/9_268.pdf'
하나증권,24.01.31,[Errno 2] No such file or directory: 'rawReport/9_269.pdf'
하나증권,24.01.31,[Errno 2] No such file or directory: 'rawReport/9_270.pdf'
