증권사,날짜,텍스트
다올투자증권,23.07.05,[Errno 2] No such file or directory: 'rawReport/48_1411.pdf'
유진투자증권,23.07.05,[Errno 2] No such file or directory: 'rawReport/48_1412.pdf'
신한투자증권,23.07.05,[Errno 2] No such file or directory: 'rawReport/48_1413.pdf'
교보증권,23.07.04,[Errno 2] No such file or directory: 'rawReport/48_1414.pdf'
유안타증권,23.07.04,[Errno 2] No such file or directory: 'rawReport/48_1415.pdf'
한화투자증권,23.07.04,[Errno 2] No such file or directory: 'rawReport/48_1416.pdf'
신한투자증권,23.07.04,[Errno 2] No such file or directory: 'rawReport/48_1417.pdf'
다올투자증권,23.07.04,[Errno 2] No such file or directory: 'rawReport/48_1418.pdf'
유진투자증권,23.07.04,[Errno 2] No such file or directory: 'rawReport/48_1419.pdf'
신한투자증권,23.07.03,[Errno 2] No such file or directory: 'rawReport/48_1420.pdf'
한화투자증권,23.07.03,[Errno 2] No such file or directory: 'rawReport/48_1421.pdf'
교보증권,23.07.03,[Errno 2] No such file or directory: 'rawReport/48_1422.pdf'
유안타증권,23.07.03,[Errno 2] No such file or directory: 'rawReport/48_1423.pdf'
신한투자증권,23.07.03,[Errno 2] No such file or directory: 'rawReport/48_1424.pdf'
다올투자증권,23.07.03,[Errno 2] No such file or directory: 'rawReport/48_1425.pdf'
유진투자증권,23.07.03,[Errno 2] No such file or directory: 'rawReport/48_1426.pdf'
키움증권,23.07.03,[Errno 2] No such file or directory: 'rawReport/48_1427.pdf'
키움증권,23.07.03,[Errno 2] No such file or directory: 'rawReport/48_1428.pdf'
신한투자증권,23.06.30,[Errno 2] No such file or directory: 'rawReport/48_1429.pdf'
한화투자증권,23.06.30,[Errno 2] No such file or directory: 'rawReport/48_1430.pdf'
교보증권,23.06.30,[Errno 2] No such file or directory: 'rawReport/48_1431.pdf'
하나증권,23.06.30,[Errno 2] No such file or directory: 'rawReport/48_1432.pdf'
다올투자증권,23.06.30,[Errno 2] No such file or directory: 'rawReport/48_1433.pdf'
유진투자증권,23.06.30,[Errno 2] No such file or directory: 'rawReport/48_1434.pdf'
유안타증권,23.06.30,[Errno 2] No such file or directory: 'rawReport/48_1435.pdf'
하이투자증권,23.06.30,[Errno 2] No such file or directory: 'rawReport/48_1436.pdf'
키움증권,23.06.30,[Errno 2] No such file or directory: 'rawReport/48_1437.pdf'
DS투자증권,23.06.30,[Errno 2] No such file or directory: 'rawReport/48_1438.pdf'
교보증권,23.06.29,[Errno 2] No such file or directory: 'rawReport/48_1439.pdf'
유안타증권,23.06.29,[Errno 2] No such file or directory: 'rawReport/48_1440.pdf'
