증권사,날짜,텍스트
유안타증권,23.06.19,[Errno 2] No such file or directory: 'rawReport/51_1501.pdf'
다올투자증권,23.06.19,[Errno 2] No such file or directory: 'rawReport/51_1502.pdf'
신한투자증권,23.06.19,[Errno 2] No such file or directory: 'rawReport/51_1503.pdf'
유진투자증권,23.06.19,[Errno 2] No such file or directory: 'rawReport/51_1504.pdf'
키움증권,23.06.19,[Errno 2] No such file or directory: 'rawReport/51_1505.pdf'
키움증권,23.06.19,[Errno 2] No such file or directory: 'rawReport/51_1506.pdf'
신한투자증권,23.06.16,[Errno 2] No such file or directory: 'rawReport/51_1507.pdf'
교보증권,23.06.16,[Errno 2] No such file or directory: 'rawReport/51_1508.pdf'
유안타증권,23.06.16,[Errno 2] No such file or directory: 'rawReport/51_1509.pdf'
한화투자증권,23.06.16,[Errno 2] No such file or directory: 'rawReport/51_1510.pdf'
교보증권,23.06.16,[Errno 2] No such file or directory: 'rawReport/51_1511.pdf'
하나증권,23.06.16,[Errno 2] No such file or directory: 'rawReport/51_1512.pdf'
신한투자증권,23.06.16,[Errno 2] No such file or directory: 'rawReport/51_1513.pdf'
다올투자증권,23.06.16,[Errno 2] No such file or directory: 'rawReport/51_1514.pdf'
유진투자증권,23.06.16,[Errno 2] No such file or directory: 'rawReport/51_1515.pdf'
유진투자증권,23.06.15,[Errno 2] No such file or directory: 'rawReport/51_1516.pdf'
한화투자증권,23.06.15,[Errno 2] No such file or directory: 'rawReport/51_1517.pdf'
교보증권,23.06.15,[Errno 2] No such file or directory: 'rawReport/51_1518.pdf'
교보증권,23.06.15,[Errno 2] No such file or directory: 'rawReport/51_1519.pdf'
교보증권,23.06.15,[Errno 2] No such file or directory: 'rawReport/51_1520.pdf'
하나증권,23.06.15,[Errno 2] No such file or directory: 'rawReport/51_1521.pdf'
이베스트증권,23.06.15,[Errno 2] No such file or directory: 'rawReport/51_1522.pdf'
신한투자증권,23.06.15,[Errno 2] No such file or directory: 'rawReport/51_1523.pdf'
다올투자증권,23.06.15,[Errno 2] No such file or directory: 'rawReport/51_1524.pdf'
유안타증권,23.06.15,[Errno 2] No such file or directory: 'rawReport/51_1525.pdf'
하이투자증권,23.06.15,[Errno 2] No such file or directory: 'rawReport/51_1526.pdf'
키움증권,23.06.15,[Errno 2] No such file or directory: 'rawReport/51_1527.pdf'
교보증권,23.06.14,[Errno 2] No such file or directory: 'rawReport/51_1528.pdf'
하나증권,23.06.14,[Errno 2] No such file or directory: 'rawReport/51_1529.pdf'
유안타증권,23.06.14,[Errno 2] No such file or directory: 'rawReport/51_1530.pdf'
