증권사,날짜,텍스트
KTB투자증권,11.07.18,[Errno 2] No such file or directory: 'rawReport/199_5941.pdf'
키움증권,11.07.18,[Errno 2] No such file or directory: 'rawReport/199_5942.pdf'
IBK투자증권,11.07.18,[Errno 2] No such file or directory: 'rawReport/199_5943.pdf'
IBK투자증권,11.07.15,[Errno 2] No such file or directory: 'rawReport/199_5944.pdf'
IBK투자증권,11.07.14,[Errno 2] No such file or directory: 'rawReport/199_5945.pdf'
IBK투자증권,11.07.13,[Errno 2] No such file or directory: 'rawReport/199_5946.pdf'
IBK투자증권,11.07.12,[Errno 2] No such file or directory: 'rawReport/199_5947.pdf'
키움증권,11.07.11,[Errno 2] No such file or directory: 'rawReport/199_5948.pdf'
IBK투자증권,11.07.08,[Errno 2] No such file or directory: 'rawReport/199_5949.pdf'
IBK투자증권,11.07.07,[Errno 2] No such file or directory: 'rawReport/199_5950.pdf'
IBK투자증권,11.07.06,[Errno 2] No such file or directory: 'rawReport/199_5951.pdf'
IBK투자증권,11.07.05,[Errno 2] No such file or directory: 'rawReport/199_5952.pdf'
키움증권,11.07.04,[Errno 2] No such file or directory: 'rawReport/199_5953.pdf'
IBK투자증권,11.07.04,[Errno 2] No such file or directory: 'rawReport/199_5954.pdf'
키움증권,11.07.01,[Errno 2] No such file or directory: 'rawReport/199_5955.pdf'
키움증권,11.07.01,[Errno 2] No such file or directory: 'rawReport/199_5956.pdf'
IBK투자증권,11.07.01,[Errno 2] No such file or directory: 'rawReport/199_5957.pdf'
IBK투자증권,11.06.30,[Errno 2] No such file or directory: 'rawReport/199_5958.pdf'
IBK투자증권,11.06.29,[Errno 2] No such file or directory: 'rawReport/199_5959.pdf'
IBK투자증권,11.06.28,[Errno 2] No such file or directory: 'rawReport/199_5960.pdf'
키움증권,11.06.27,[Errno 2] No such file or directory: 'rawReport/199_5961.pdf'
키움증권,11.06.27,[Errno 2] No such file or directory: 'rawReport/199_5962.pdf'
IBK투자증권,11.06.27,[Errno 2] No such file or directory: 'rawReport/199_5963.pdf'
IBK투자증권,11.06.24,[Errno 2] No such file or directory: 'rawReport/199_5964.pdf'
IBK투자증권,11.06.23,[Errno 2] No such file or directory: 'rawReport/199_5965.pdf'
IBK투자증권,11.06.22,[Errno 2] No such file or directory: 'rawReport/199_5966.pdf'
키움증권,11.06.21,[Errno 2] No such file or directory: 'rawReport/199_5967.pdf'
IBK투자증권,11.06.21,[Errno 2] No such file or directory: 'rawReport/199_5968.pdf'
IBK투자증권,11.06.20,[Errno 2] No such file or directory: 'rawReport/199_5969.pdf'
IBK투자증권,11.06.17,[Errno 2] No such file or directory: 'rawReport/199_5970.pdf'
