증권사,날짜,텍스트
하나증권,21.09.16,[Errno 2] No such file or directory: 'rawReport/100_2971.pdf'
하나증권,21.09.15,[Errno 2] No such file or directory: 'rawReport/100_2972.pdf'
IBK투자증권,21.09.08,[Errno 2] No such file or directory: 'rawReport/100_2973.pdf'
교보증권,21.08.30,[Errno 2] No such file or directory: 'rawReport/100_2974.pdf'
하나증권,21.08.27,[Errno 2] No such file or directory: 'rawReport/100_2975.pdf'
이베스트증권,21.08.27,[Errno 2] No such file or directory: 'rawReport/100_2976.pdf'
하나증권,21.08.20,[Errno 2] No such file or directory: 'rawReport/100_2977.pdf'
미래에셋증권,21.08.19,[Errno 2] No such file or directory: 'rawReport/100_2978.pdf'
교보증권,21.08.12,[Errno 2] No such file or directory: 'rawReport/100_2979.pdf'
미래에셋증권,21.08.04,[Errno 2] No such file or directory: 'rawReport/100_2980.pdf'
하나증권,21.07.30,[Errno 2] No such file or directory: 'rawReport/100_2981.pdf'
하나증권,21.07.30,[Errno 2] No such file or directory: 'rawReport/100_2982.pdf'
유안타증권,21.07.29,[Errno 2] No such file or directory: 'rawReport/100_2983.pdf'
유안타증권,21.07.28,[Errno 2] No such file or directory: 'rawReport/100_2984.pdf'
유안타증권,21.07.27,[Errno 2] No such file or directory: 'rawReport/100_2985.pdf'
IBK투자증권,21.07.26,[Errno 2] No such file or directory: 'rawReport/100_2986.pdf'
유안타증권,21.07.26,[Errno 2] No such file or directory: 'rawReport/100_2987.pdf'
유안타증권,21.07.23,[Errno 2] No such file or directory: 'rawReport/100_2988.pdf'
유안타증권,21.07.22,[Errno 2] No such file or directory: 'rawReport/100_2989.pdf'
IBK투자증권,21.07.21,[Errno 2] No such file or directory: 'rawReport/100_2990.pdf'
유안타증권,21.07.21,[Errno 2] No such file or directory: 'rawReport/100_2991.pdf'
하나증권,21.07.20,[Errno 2] No such file or directory: 'rawReport/100_2992.pdf'
유안타증권,21.07.19,[Errno 2] No such file or directory: 'rawReport/100_2993.pdf'
미래에셋증권,21.07.16,[Errno 2] No such file or directory: 'rawReport/100_2994.pdf'
유안타증권,21.07.16,[Errno 2] No such file or directory: 'rawReport/100_2995.pdf'
미래에셋증권,21.07.15,[Errno 2] No such file or directory: 'rawReport/100_2996.pdf'
유안타증권,21.07.15,[Errno 2] No such file or directory: 'rawReport/100_2997.pdf'
이베스트증권,21.07.08,[Errno 2] No such file or directory: 'rawReport/100_2998.pdf'
교보증권,21.07.06,[Errno 2] No such file or directory: 'rawReport/100_2999.pdf'
하나증권,21.07.06,[Errno 2] No such file or directory: 'rawReport/100_3000.pdf'
