증권사,날짜,텍스트
IBK투자증권,10.01.26,[Errno 2] No such file or directory: 'rawReport/212_6331.pdf'
IBK투자증권,10.01.25,[Errno 2] No such file or directory: 'rawReport/212_6332.pdf'
IBK투자증권,10.01.25,[Errno 2] No such file or directory: 'rawReport/212_6333.pdf'
IBK투자증권,10.01.22,[Errno 2] No such file or directory: 'rawReport/212_6334.pdf'
IBK투자증권,10.01.22,[Errno 2] No such file or directory: 'rawReport/212_6335.pdf'
IBK투자증권,10.01.21,[Errno 2] No such file or directory: 'rawReport/212_6336.pdf'
IBK투자증권,10.01.20,[Errno 2] No such file or directory: 'rawReport/212_6337.pdf'
IBK투자증권,10.01.19,[Errno 2] No such file or directory: 'rawReport/212_6338.pdf'
IBK투자증권,10.01.18,[Errno 2] No such file or directory: 'rawReport/212_6339.pdf'
IBK투자증권,10.01.18,[Errno 2] No such file or directory: 'rawReport/212_6340.pdf'
IBK투자증권,10.01.18,[Errno 2] No such file or directory: 'rawReport/212_6341.pdf'
대우증권,10.01.15,[Errno 2] No such file or directory: 'rawReport/212_6342.pdf'
IBK투자증권,10.01.15,[Errno 2] No such file or directory: 'rawReport/212_6343.pdf'
대우증권,10.01.14,[Errno 2] No such file or directory: 'rawReport/212_6344.pdf'
IBK투자증권,10.01.14,[Errno 2] No such file or directory: 'rawReport/212_6345.pdf'
대우증권,10.01.13,[Errno 2] No such file or directory: 'rawReport/212_6346.pdf'
IBK투자증권,10.01.13,[Errno 2] No such file or directory: 'rawReport/212_6347.pdf'
대우증권,10.01.12,[Errno 2] No such file or directory: 'rawReport/212_6348.pdf'
IBK투자증권,10.01.12,[Errno 2] No such file or directory: 'rawReport/212_6349.pdf'
대우증권,10.01.11,[Errno 2] No such file or directory: 'rawReport/212_6350.pdf'
대우증권,10.01.11,[Errno 2] No such file or directory: 'rawReport/212_6351.pdf'
대우증권,10.01.11,[Errno 2] No such file or directory: 'rawReport/212_6352.pdf'
IBK투자증권,10.01.11,[Errno 2] No such file or directory: 'rawReport/212_6353.pdf'
IBK투자증권,10.01.11,[Errno 2] No such file or directory: 'rawReport/212_6354.pdf'
대우증권,10.01.08,[Errno 2] No such file or directory: 'rawReport/212_6355.pdf'
IBK투자증권,10.01.08,[Errno 2] No such file or directory: 'rawReport/212_6356.pdf'
대우증권,10.01.07,[Errno 2] No such file or directory: 'rawReport/212_6357.pdf'
IBK투자증권,10.01.07,[Errno 2] No such file or directory: 'rawReport/212_6358.pdf'
대우증권,10.01.06,[Errno 2] No such file or directory: 'rawReport/212_6359.pdf'
IBK투자증권,10.01.06,[Errno 2] No such file or directory: 'rawReport/212_6360.pdf'
