증권사,날짜,텍스트
다올투자증권,23.12.29,[Errno 2] No such file or directory: 'rawReport/16_451.pdf'
교보증권,23.12.28,[Errno 2] No such file or directory: 'rawReport/16_452.pdf'
한화투자증권,23.12.28,[Errno 2] No such file or directory: 'rawReport/16_453.pdf'
하나증권,23.12.28,[Errno 2] No such file or directory: 'rawReport/16_454.pdf'
다올투자증권,23.12.28,[Errno 2] No such file or directory: 'rawReport/16_455.pdf'
유진투자증권,23.12.28,[Errno 2] No such file or directory: 'rawReport/16_456.pdf'
유안타증권,23.12.28,[Errno 2] No such file or directory: 'rawReport/16_457.pdf'
교보증권,23.12.27,[Errno 2] No such file or directory: 'rawReport/16_458.pdf'
다올투자증권,23.12.27,[Errno 2] No such file or directory: 'rawReport/16_459.pdf'
유진투자증권,23.12.27,[Errno 2] No such file or directory: 'rawReport/16_460.pdf'
유안타증권,23.12.27,[Errno 2] No such file or directory: 'rawReport/16_461.pdf'
신한투자증권,23.12.26,[Errno 2] No such file or directory: 'rawReport/16_462.pdf'
한화투자증권,23.12.26,[Errno 2] No such file or directory: 'rawReport/16_463.pdf'
유안타증권,23.12.26,[Errno 2] No such file or directory: 'rawReport/16_464.pdf'
다올투자증권,23.12.26,[Errno 2] No such file or directory: 'rawReport/16_465.pdf'
키움증권,23.12.26,[Errno 2] No such file or directory: 'rawReport/16_466.pdf'
유진투자증권,23.12.26,[Errno 2] No such file or directory: 'rawReport/16_467.pdf'
신한투자증권,23.12.26,[Errno 2] No such file or directory: 'rawReport/16_468.pdf'
교보증권,23.12.22,[Errno 2] No such file or directory: 'rawReport/16_469.pdf'
한화투자증권,23.12.22,[Errno 2] No such file or directory: 'rawReport/16_470.pdf'
다올투자증권,23.12.22,[Errno 2] No such file or directory: 'rawReport/16_471.pdf'
유진투자증권,23.12.22,[Errno 2] No such file or directory: 'rawReport/16_472.pdf'
유안타증권,23.12.22,[Errno 2] No such file or directory: 'rawReport/16_473.pdf'
신한투자증권,23.12.22,[Errno 2] No such file or directory: 'rawReport/16_474.pdf'
교보증권,23.12.21,[Errno 2] No such file or directory: 'rawReport/16_475.pdf'
교보증권,23.12.21,[Errno 2] No such file or directory: 'rawReport/16_476.pdf'
하나증권,23.12.21,[Errno 2] No such file or directory: 'rawReport/16_477.pdf'
다올투자증권,23.12.21,[Errno 2] No such file or directory: 'rawReport/16_478.pdf'
유진투자증권,23.12.21,[Errno 2] No such file or directory: 'rawReport/16_479.pdf'
유안타증권,23.12.21,[Errno 2] No such file or directory: 'rawReport/16_480.pdf'
