증권사,날짜,텍스트
한화투자증권,23.04.10,[Errno 2] No such file or directory: 'rawReport/65_1921.pdf'
한화투자증권,23.04.10,[Errno 2] No such file or directory: 'rawReport/65_1922.pdf'
교보증권,23.04.10,[Errno 2] No such file or directory: 'rawReport/65_1923.pdf'
유진투자증권,23.04.10,[Errno 2] No such file or directory: 'rawReport/65_1924.pdf'
유진투자증권,23.04.10,[Errno 2] No such file or directory: 'rawReport/65_1925.pdf'
키움증권,23.04.10,[Errno 2] No such file or directory: 'rawReport/65_1926.pdf'
키움증권,23.04.10,[Errno 2] No such file or directory: 'rawReport/65_1927.pdf'
다올투자증권,23.04.10,[Errno 2] No such file or directory: 'rawReport/65_1928.pdf'
신한투자증권,23.04.07,[Errno 2] No such file or directory: 'rawReport/65_1929.pdf'
교보증권,23.04.07,[Errno 2] No such file or directory: 'rawReport/65_1930.pdf'
신한투자증권,23.04.07,[Errno 2] No such file or directory: 'rawReport/65_1931.pdf'
유안타증권,23.04.07,[Errno 2] No such file or directory: 'rawReport/65_1932.pdf'
다올투자증권,23.04.07,[Errno 2] No such file or directory: 'rawReport/65_1933.pdf'
유진투자증권,23.04.07,[Errno 2] No such file or directory: 'rawReport/65_1934.pdf'
신한투자증권,23.04.07,[Errno 2] No such file or directory: 'rawReport/65_1935.pdf'
신한투자증권,23.04.06,[Errno 2] No such file or directory: 'rawReport/65_1936.pdf'
유진투자증권,23.04.06,[Errno 2] No such file or directory: 'rawReport/65_1937.pdf'
유안타증권,23.04.06,[Errno 2] No such file or directory: 'rawReport/65_1938.pdf'
교보증권,23.04.06,[Errno 2] No such file or directory: 'rawReport/65_1939.pdf'
하이투자증권,23.04.06,[Errno 2] No such file or directory: 'rawReport/65_1940.pdf'
다올투자증권,23.04.06,[Errno 2] No such file or directory: 'rawReport/65_1941.pdf'
신한투자증권,23.04.06,[Errno 2] No such file or directory: 'rawReport/65_1942.pdf'
신한투자증권,23.04.05,[Errno 2] No such file or directory: 'rawReport/65_1943.pdf'
하나증권,23.04.05,[Errno 2] No such file or directory: 'rawReport/65_1944.pdf'
하나증권,23.04.05,[Errno 2] No such file or directory: 'rawReport/65_1945.pdf'
교보증권,23.04.05,[Errno 2] No such file or directory: 'rawReport/65_1946.pdf'
유안타증권,23.04.05,[Errno 2] No such file or directory: 'rawReport/65_1947.pdf'
유진투자증권,23.04.05,[Errno 2] No such file or directory: 'rawReport/65_1948.pdf'
키움증권,23.04.05,[Errno 2] No such file or directory: 'rawReport/65_1949.pdf'
다올투자증권,23.04.05,[Errno 2] No such file or directory: 'rawReport/65_1950.pdf'
