증권사,날짜,텍스트
IBK투자증권,09.11.09,[Errno 2] No such file or directory: 'rawReport/216_6451.pdf'
IBK투자증권,09.11.09,[Errno 2] No such file or directory: 'rawReport/216_6452.pdf'
대우증권,09.11.06,[Errno 2] No such file or directory: 'rawReport/216_6453.pdf'
IBK투자증권,09.11.06,[Errno 2] No such file or directory: 'rawReport/216_6454.pdf'
대우증권,09.11.05,[Errno 2] No such file or directory: 'rawReport/216_6455.pdf'
IBK투자증권,09.11.05,[Errno 2] No such file or directory: 'rawReport/216_6456.pdf'
대우증권,09.11.04,[Errno 2] No such file or directory: 'rawReport/216_6457.pdf'
IBK투자증권,09.11.04,[Errno 2] No such file or directory: 'rawReport/216_6458.pdf'
대우증권,09.11.03,[Errno 2] No such file or directory: 'rawReport/216_6459.pdf'
대우증권,09.11.03,[Errno 2] No such file or directory: 'rawReport/216_6460.pdf'
IBK투자증권,09.11.03,[Errno 2] No such file or directory: 'rawReport/216_6461.pdf'
IBK투자증권,09.11.02,[Errno 2] No such file or directory: 'rawReport/216_6462.pdf'
IBK투자증권,09.11.02,[Errno 2] No such file or directory: 'rawReport/216_6463.pdf'
대우증권,09.11.02,[Errno 2] No such file or directory: 'rawReport/216_6464.pdf'
대우증권,09.10.30,[Errno 2] No such file or directory: 'rawReport/216_6465.pdf'
IBK투자증권,09.10.30,[Errno 2] No such file or directory: 'rawReport/216_6466.pdf'
대우증권,09.10.29,[Errno 2] No such file or directory: 'rawReport/216_6467.pdf'
IBK투자증권,09.10.29,[Errno 2] No such file or directory: 'rawReport/216_6468.pdf'
대우증권,09.10.28,[Errno 2] No such file or directory: 'rawReport/216_6469.pdf'
IBK투자증권,09.10.28,[Errno 2] No such file or directory: 'rawReport/216_6470.pdf'
대우증권,09.10.27,[Errno 2] No such file or directory: 'rawReport/216_6471.pdf'
IBK투자증권,09.10.27,[Errno 2] No such file or directory: 'rawReport/216_6472.pdf'
대우증권,09.10.26,[Errno 2] No such file or directory: 'rawReport/216_6473.pdf'
대우증권,09.10.26,[Errno 2] No such file or directory: 'rawReport/216_6474.pdf'
IBK투자증권,09.10.26,[Errno 2] No such file or directory: 'rawReport/216_6475.pdf'
IBK투자증권,09.10.26,[Errno 2] No such file or directory: 'rawReport/216_6476.pdf'
대우증권,09.10.23,[Errno 2] No such file or directory: 'rawReport/216_6477.pdf'
IBK투자증권,09.10.23,[Errno 2] No such file or directory: 'rawReport/216_6478.pdf'
대우증권,09.10.22,[Errno 2] No such file or directory: 'rawReport/216_6479.pdf'
IBK투자증권,09.10.22,[Errno 2] No such file or directory: 'rawReport/216_6480.pdf'
