증권사,날짜,텍스트
현대차증권,14.12.01,[Errno 2] No such file or directory: 'rawReport/173_5161.pdf'
대신증권,14.11.25,[Errno 2] No such file or directory: 'rawReport/173_5162.pdf'
현대차증권,14.11.25,[Errno 2] No such file or directory: 'rawReport/173_5163.pdf'
현대차증권,14.11.25,[Errno 2] No such file or directory: 'rawReport/173_5164.pdf'
키움증권,14.11.24,[Errno 2] No such file or directory: 'rawReport/173_5165.pdf'
KTB투자증권,14.11.21,[Errno 2] No such file or directory: 'rawReport/173_5166.pdf'
키움증권,14.11.17,[Errno 2] No such file or directory: 'rawReport/173_5167.pdf'
키움증권,14.11.17,[Errno 2] No such file or directory: 'rawReport/173_5168.pdf'
현대차증권,14.11.17,[Errno 2] No such file or directory: 'rawReport/173_5169.pdf'
이트레이드증권,14.11.17,[Errno 2] No such file or directory: 'rawReport/173_5170.pdf'
대신증권,14.11.14,[Errno 2] No such file or directory: 'rawReport/173_5171.pdf'
키움증권,14.11.10,[Errno 2] No such file or directory: 'rawReport/173_5172.pdf'
현대차증권,14.11.10,[Errno 2] No such file or directory: 'rawReport/173_5173.pdf'
현대차증권,14.11.10,[Errno 2] No such file or directory: 'rawReport/173_5174.pdf'
IBK투자증권,14.11.10,[Errno 2] No such file or directory: 'rawReport/173_5175.pdf'
대신증권,14.11.07,[Errno 2] No such file or directory: 'rawReport/173_5176.pdf'
키움증권,14.11.03,[Errno 2] No such file or directory: 'rawReport/173_5177.pdf'
대신증권,14.11.03,[Errno 2] No such file or directory: 'rawReport/173_5178.pdf'
현대차증권,14.11.03,[Errno 2] No such file or directory: 'rawReport/173_5179.pdf'
현대차증권,14.11.03,[Errno 2] No such file or directory: 'rawReport/173_5180.pdf'
현대차증권,14.10.27,[Errno 2] No such file or directory: 'rawReport/173_5181.pdf'
현대차증권,14.10.27,[Errno 2] No such file or directory: 'rawReport/173_5182.pdf'
키움증권,14.10.27,[Errno 2] No such file or directory: 'rawReport/173_5183.pdf'
대신증권,14.10.27,[Errno 2] No such file or directory: 'rawReport/173_5184.pdf'
현대차증권,14.10.20,[Errno 2] No such file or directory: 'rawReport/173_5185.pdf'
대신증권,14.10.17,[Errno 2] No such file or directory: 'rawReport/173_5186.pdf'
키움증권,14.10.16,[Errno 2] No such file or directory: 'rawReport/173_5187.pdf'
현대차증권,14.10.16,[Errno 2] No such file or directory: 'rawReport/173_5188.pdf'
현대차증권,14.10.13,[Errno 2] No such file or directory: 'rawReport/173_5189.pdf'
IBK투자증권,14.10.13,[Errno 2] No such file or directory: 'rawReport/173_5190.pdf'
