증권사,날짜,텍스트
하나증권,17.02.08,[Errno 2] No such file or directory: 'rawReport/142_4231.pdf'
하나증권,17.02.07,[Errno 2] No such file or directory: 'rawReport/142_4232.pdf'
이베스트투자증권,17.02.06,[Errno 2] No such file or directory: 'rawReport/142_4233.pdf'
현대차증권,17.02.06,[Errno 2] No such file or directory: 'rawReport/142_4234.pdf'
현대차증권,17.02.06,[Errno 2] No such file or directory: 'rawReport/142_4235.pdf'
하나증권,17.02.03,[Errno 2] No such file or directory: 'rawReport/142_4236.pdf'
이베스트투자증권,17.02.02,[Errno 2] No such file or directory: 'rawReport/142_4237.pdf'
이베스트투자증권,17.02.01,[Errno 2] No such file or directory: 'rawReport/142_4238.pdf'
하나증권,17.01.31,[Errno 2] No such file or directory: 'rawReport/142_4239.pdf'
이베스트투자증권,17.01.31,[Errno 2] No such file or directory: 'rawReport/142_4240.pdf'
현대차증권,17.01.31,[Errno 2] No such file or directory: 'rawReport/142_4241.pdf'
현대차증권,17.01.31,[Errno 2] No such file or directory: 'rawReport/142_4242.pdf'
하나증권,17.01.25,[Errno 2] No such file or directory: 'rawReport/142_4243.pdf'
하나증권,17.01.24,[Errno 2] No such file or directory: 'rawReport/142_4244.pdf'
현대차증권,17.01.24,[Errno 2] No such file or directory: 'rawReport/142_4245.pdf'
이베스트투자증권,17.01.23,[Errno 2] No such file or directory: 'rawReport/142_4246.pdf'
현대차증권,17.01.23,[Errno 2] No such file or directory: 'rawReport/142_4247.pdf'
이베스트투자증권,17.01.20,[Errno 2] No such file or directory: 'rawReport/142_4248.pdf'
하나증권,17.01.19,[Errno 2] No such file or directory: 'rawReport/142_4249.pdf'
하나증권,17.01.18,[Errno 2] No such file or directory: 'rawReport/142_4250.pdf'
하나증권,17.01.18,[Errno 2] No such file or directory: 'rawReport/142_4251.pdf'
하나증권,17.01.17,[Errno 2] No such file or directory: 'rawReport/142_4252.pdf'
하나증권,17.01.16,[Errno 2] No such file or directory: 'rawReport/142_4253.pdf'
케이프투자증권,17.01.16,[Errno 2] No such file or directory: 'rawReport/142_4254.pdf'
케이프투자증권,17.01.16,[Errno 2] No such file or directory: 'rawReport/142_4255.pdf'
이베스트투자증권,17.01.16,[Errno 2] No such file or directory: 'rawReport/142_4256.pdf'
이베스트투자증권,17.01.13,[Errno 2] No such file or directory: 'rawReport/142_4257.pdf'
하나증권,17.01.09,[Errno 2] No such file or directory: 'rawReport/142_4258.pdf'
케이프투자증권,17.01.09,[Errno 2] No such file or directory: 'rawReport/142_4259.pdf'
이베스트투자증권,17.01.09,[Errno 2] No such file or directory: 'rawReport/142_4260.pdf'
