증권사,날짜,텍스트
유진투자증권,23.08.11,[Errno 2] No such file or directory: 'rawReport/40_1171.pdf'
신한투자증권,23.08.11,[Errno 2] No such file or directory: 'rawReport/40_1172.pdf'
유안타증권,23.08.10,[Errno 2] No such file or directory: 'rawReport/40_1173.pdf'
한화투자증권,23.08.10,[Errno 2] No such file or directory: 'rawReport/40_1174.pdf'
교보증권,23.08.10,[Errno 2] No such file or directory: 'rawReport/40_1175.pdf'
교보증권,23.08.10,[Errno 2] No such file or directory: 'rawReport/40_1176.pdf'
신한투자증권,23.08.10,[Errno 2] No such file or directory: 'rawReport/40_1177.pdf'
다올투자증권,23.08.10,[Errno 2] No such file or directory: 'rawReport/40_1178.pdf'
유진투자증권,23.08.10,[Errno 2] No such file or directory: 'rawReport/40_1179.pdf'
신한투자증권,23.08.10,[Errno 2] No such file or directory: 'rawReport/40_1180.pdf'
하이투자증권,23.08.09,[Errno 2] No such file or directory: 'rawReport/40_1181.pdf'
하나증권,23.08.09,[Errno 2] No such file or directory: 'rawReport/40_1182.pdf'
유진투자증권,23.08.09,[Errno 2] No such file or directory: 'rawReport/40_1183.pdf'
유안타증권,23.08.09,[Errno 2] No such file or directory: 'rawReport/40_1184.pdf'
한화투자증권,23.08.09,[Errno 2] No such file or directory: 'rawReport/40_1185.pdf'
교보증권,23.08.09,[Errno 2] No such file or directory: 'rawReport/40_1186.pdf'
하나증권,23.08.09,[Errno 2] No such file or directory: 'rawReport/40_1187.pdf'
유진투자증권,23.08.09,[Errno 2] No such file or directory: 'rawReport/40_1188.pdf'
다올투자증권,23.08.09,[Errno 2] No such file or directory: 'rawReport/40_1189.pdf'
신한투자증권,23.08.09,[Errno 2] No such file or directory: 'rawReport/40_1190.pdf'
신한투자증권,23.08.08,[Errno 2] No such file or directory: 'rawReport/40_1191.pdf'
유안타증권,23.08.08,[Errno 2] No such file or directory: 'rawReport/40_1192.pdf'
유진투자증권,23.08.08,[Errno 2] No such file or directory: 'rawReport/40_1193.pdf'
한화투자증권,23.08.08,[Errno 2] No such file or directory: 'rawReport/40_1194.pdf'
교보증권,23.08.08,[Errno 2] No such file or directory: 'rawReport/40_1195.pdf'
하나증권,23.08.08,[Errno 2] No such file or directory: 'rawReport/40_1196.pdf'
다올투자증권,23.08.08,[Errno 2] No such file or directory: 'rawReport/40_1197.pdf'
신한투자증권,23.08.07,[Errno 2] No such file or directory: 'rawReport/40_1198.pdf'
한화투자증권,23.08.07,[Errno 2] No such file or directory: 'rawReport/40_1199.pdf'
교보증권,23.08.07,[Errno 2] No such file or directory: 'rawReport/40_1200.pdf'
