증권사,날짜,텍스트
하나증권,23.02.16,[Errno 2] No such file or directory: 'rawReport/75_2221.pdf'
하나증권,23.02.16,[Errno 2] No such file or directory: 'rawReport/75_2222.pdf'
유안타증권,23.02.15,[Errno 2] No such file or directory: 'rawReport/75_2223.pdf'
유진투자증권,23.02.15,[Errno 2] No such file or directory: 'rawReport/75_2224.pdf'
교보증권,23.02.15,[Errno 2] No such file or directory: 'rawReport/75_2225.pdf'
하나증권,23.02.15,[Errno 2] No such file or directory: 'rawReport/75_2226.pdf'
다올투자증권,23.02.15,[Errno 2] No such file or directory: 'rawReport/75_2227.pdf'
하이투자증권,23.02.15,[Errno 2] No such file or directory: 'rawReport/75_2228.pdf'
유안타증권,23.02.15,[Errno 2] No such file or directory: 'rawReport/75_2229.pdf'
유진투자증권,23.02.14,[Errno 2] No such file or directory: 'rawReport/75_2230.pdf'
다올투자증권,23.02.14,[Errno 2] No such file or directory: 'rawReport/75_2231.pdf'
유안타증권,23.02.14,[Errno 2] No such file or directory: 'rawReport/75_2232.pdf'
유안타증권,23.02.14,[Errno 2] No such file or directory: 'rawReport/75_2233.pdf'
한화투자증권,23.02.14,[Errno 2] No such file or directory: 'rawReport/75_2234.pdf'
교보증권,23.02.14,[Errno 2] No such file or directory: 'rawReport/75_2235.pdf'
이베스트증권,23.02.13,[Errno 2] No such file or directory: 'rawReport/75_2236.pdf'
교보증권,23.02.13,[Errno 2] No such file or directory: 'rawReport/75_2237.pdf'
한화투자증권,23.02.13,[Errno 2] No such file or directory: 'rawReport/75_2238.pdf'
유안타증권,23.02.13,[Errno 2] No such file or directory: 'rawReport/75_2239.pdf'
유진투자증권,23.02.13,[Errno 2] No such file or directory: 'rawReport/75_2240.pdf'
신한투자증권,23.02.13,[Errno 2] No such file or directory: 'rawReport/75_2241.pdf'
키움증권,23.02.13,[Errno 2] No such file or directory: 'rawReport/75_2242.pdf'
키움증권,23.02.13,[Errno 2] No such file or directory: 'rawReport/75_2243.pdf'
다올투자증권,23.02.13,[Errno 2] No such file or directory: 'rawReport/75_2244.pdf'
교보증권,23.02.10,[Errno 2] No such file or directory: 'rawReport/75_2245.pdf'
신한투자증권,23.02.10,[Errno 2] No such file or directory: 'rawReport/75_2246.pdf'
다올투자증권,23.02.10,[Errno 2] No such file or directory: 'rawReport/75_2247.pdf'
유진투자증권,23.02.10,[Errno 2] No such file or directory: 'rawReport/75_2248.pdf'
유안타증권,23.02.10,[Errno 2] No such file or directory: 'rawReport/75_2249.pdf'
유진투자증권,23.02.09,[Errno 2] No such file or directory: 'rawReport/75_2250.pdf'
