증권사,날짜,텍스트
유안타증권,22.12.29,[Errno 2] No such file or directory: 'rawReport/83_2461.pdf'
하나증권,22.12.29,[Errno 2] No such file or directory: 'rawReport/83_2462.pdf'
유진투자증권,22.12.28,[Errno 2] No such file or directory: 'rawReport/83_2463.pdf'
키움증권,22.12.28,[Errno 2] No such file or directory: 'rawReport/83_2464.pdf'
유안타증권,22.12.28,[Errno 2] No such file or directory: 'rawReport/83_2465.pdf'
유안타증권,22.12.27,[Errno 2] No such file or directory: 'rawReport/83_2466.pdf'
유진투자증권,22.12.27,[Errno 2] No such file or directory: 'rawReport/83_2467.pdf'
키움증권,22.12.27,[Errno 2] No such file or directory: 'rawReport/83_2468.pdf'
신한투자증권,22.12.26,[Errno 2] No such file or directory: 'rawReport/83_2469.pdf'
유안타증권,22.12.26,[Errno 2] No such file or directory: 'rawReport/83_2470.pdf'
한화투자증권,22.12.26,[Errno 2] No such file or directory: 'rawReport/83_2471.pdf'
유진투자증권,22.12.26,[Errno 2] No such file or directory: 'rawReport/83_2472.pdf'
키움증권,22.12.26,[Errno 2] No such file or directory: 'rawReport/83_2473.pdf'
키움증권,22.12.26,[Errno 2] No such file or directory: 'rawReport/83_2474.pdf'
키움증권,22.12.26,[Errno 2] No such file or directory: 'rawReport/83_2475.pdf'
신한투자증권,22.12.26,[Errno 2] No such file or directory: 'rawReport/83_2476.pdf'
신한투자증권,22.12.26,[Errno 2] No such file or directory: 'rawReport/83_2477.pdf'
신한투자증권,22.12.23,[Errno 2] No such file or directory: 'rawReport/83_2478.pdf'
유안타증권,22.12.23,[Errno 2] No such file or directory: 'rawReport/83_2479.pdf'
유진투자증권,22.12.23,[Errno 2] No such file or directory: 'rawReport/83_2480.pdf'
하나증권,22.12.23,[Errno 2] No such file or directory: 'rawReport/83_2481.pdf'
유안타증권,22.12.22,[Errno 2] No such file or directory: 'rawReport/83_2482.pdf'
유진투자증권,22.12.22,[Errno 2] No such file or directory: 'rawReport/83_2483.pdf'
유진투자증권,22.12.21,[Errno 2] No such file or directory: 'rawReport/83_2484.pdf'
유안타증권,22.12.21,[Errno 2] No such file or directory: 'rawReport/83_2485.pdf'
하나증권,22.12.21,[Errno 2] No such file or directory: 'rawReport/83_2486.pdf'
이베스트증권,22.12.21,[Errno 2] No such file or directory: 'rawReport/83_2487.pdf'
키움증권,22.12.21,[Errno 2] No such file or directory: 'rawReport/83_2488.pdf'
유진투자증권,22.12.20,[Errno 2] No such file or directory: 'rawReport/83_2489.pdf'
유안타증권,22.12.20,[Errno 2] No such file or directory: 'rawReport/83_2490.pdf'
