증권사,날짜,텍스트
교보증권,24.03.06,[Errno 2] No such file or directory: 'rawReport/4_91.pdf'
하나증권,24.03.06,[Errno 2] No such file or directory: 'rawReport/4_92.pdf'
하나증권,24.03.06,[Errno 2] No such file or directory: 'rawReport/4_93.pdf'
다올투자증권,24.03.06,[Errno 2] No such file or directory: 'rawReport/4_94.pdf'
유안타증권,24.03.06,[Errno 2] No such file or directory: 'rawReport/4_95.pdf'
신한투자증권,24.03.06,[Errno 2] No such file or directory: 'rawReport/4_96.pdf'
한화투자증권,24.03.05,[Errno 2] No such file or directory: 'rawReport/4_97.pdf'
교보증권,24.03.05,[Errno 2] No such file or directory: 'rawReport/4_98.pdf'
다올투자증권,24.03.05,[Errno 2] No such file or directory: 'rawReport/4_99.pdf'
유진투자증권,24.03.05,[Errno 2] No such file or directory: 'rawReport/4_100.pdf'
유안타증권,24.03.05,[Errno 2] No such file or directory: 'rawReport/4_101.pdf'
하이투자증권,24.03.05,[Errno 2] No such file or directory: 'rawReport/4_102.pdf'
신한투자증권,24.03.05,[Errno 2] No such file or directory: 'rawReport/4_103.pdf'
신한투자증권,24.03.04,[Errno 2] No such file or directory: 'rawReport/4_104.pdf'
한화투자증권,24.03.04,[Errno 2] No such file or directory: 'rawReport/4_105.pdf'
교보증권,24.03.04,[Errno 2] No such file or directory: 'rawReport/4_106.pdf'
신한투자증권,24.03.04,[Errno 2] No such file or directory: 'rawReport/4_107.pdf'
메리츠증권,24.03.04,[Errno 2] No such file or directory: 'rawReport/4_108.pdf'
다올투자증권,24.03.04,[Errno 2] No such file or directory: 'rawReport/4_109.pdf'
유진투자증권,24.03.04,[Errno 2] No such file or directory: 'rawReport/4_110.pdf'
유안타증권,24.03.04,[Errno 2] No such file or directory: 'rawReport/4_111.pdf'
키움증권,24.03.04,[Errno 2] No such file or directory: 'rawReport/4_112.pdf'
키움증권,24.03.04,[Errno 2] No such file or directory: 'rawReport/4_113.pdf'
IBK투자증권,24.03.04,[Errno 2] No such file or directory: 'rawReport/4_114.pdf'
신한투자증권,24.03.04,[Errno 2] No such file or directory: 'rawReport/4_115.pdf'
신한투자증권,24.03.04,[Errno 2] No such file or directory: 'rawReport/4_116.pdf'
교보증권,24.02.29,[Errno 2] No such file or directory: 'rawReport/4_117.pdf'
다올투자증권,24.02.29,[Errno 2] No such file or directory: 'rawReport/4_118.pdf'
키움증권,24.02.29,[Errno 2] No such file or directory: 'rawReport/4_119.pdf'
유안타증권,24.02.29,[Errno 2] No such file or directory: 'rawReport/4_120.pdf'
