증권사,날짜,텍스트
신한투자증권,23.08.02,[Errno 2] No such file or directory: 'rawReport/42_1231.pdf'
유안타증권,23.08.01,[Errno 2] No such file or directory: 'rawReport/42_1232.pdf'
교보증권,23.08.01,[Errno 2] No such file or directory: 'rawReport/42_1233.pdf'
하나증권,23.08.01,[Errno 2] No such file or directory: 'rawReport/42_1234.pdf'
신한투자증권,23.08.01,[Errno 2] No such file or directory: 'rawReport/42_1235.pdf'
신한투자증권,23.08.01,[Errno 2] No such file or directory: 'rawReport/42_1236.pdf'
다올투자증권,23.08.01,[Errno 2] No such file or directory: 'rawReport/42_1237.pdf'
유진투자증권,23.08.01,[Errno 2] No such file or directory: 'rawReport/42_1238.pdf'
한화투자증권,23.07.31,[Errno 2] No such file or directory: 'rawReport/42_1239.pdf'
교보증권,23.07.31,[Errno 2] No such file or directory: 'rawReport/42_1240.pdf'
교보증권,23.07.31,[Errno 2] No such file or directory: 'rawReport/42_1241.pdf'
하나증권,23.07.31,[Errno 2] No such file or directory: 'rawReport/42_1242.pdf'
유진투자증권,23.07.31,[Errno 2] No such file or directory: 'rawReport/42_1243.pdf'
다올투자증권,23.07.31,[Errno 2] No such file or directory: 'rawReport/42_1244.pdf'
신한투자증권,23.07.31,[Errno 2] No such file or directory: 'rawReport/42_1245.pdf'
유안타증권,23.07.31,[Errno 2] No such file or directory: 'rawReport/42_1246.pdf'
키움증권,23.07.28,[Errno 2] No such file or directory: 'rawReport/42_1247.pdf'
DS투자증권,23.07.28,[Errno 2] No such file or directory: 'rawReport/42_1248.pdf'
교보증권,23.07.28,[Errno 2] No such file or directory: 'rawReport/42_1249.pdf'
교보증권,23.07.28,[Errno 2] No such file or directory: 'rawReport/42_1250.pdf'
한화투자증권,23.07.28,[Errno 2] No such file or directory: 'rawReport/42_1251.pdf'
한화투자증권,23.07.28,[Errno 2] No such file or directory: 'rawReport/42_1252.pdf'
신한투자증권,23.07.28,[Errno 2] No such file or directory: 'rawReport/42_1253.pdf'
신한투자증권,23.07.28,[Errno 2] No such file or directory: 'rawReport/42_1254.pdf'
유안타증권,23.07.28,[Errno 2] No such file or directory: 'rawReport/42_1255.pdf'
다올투자증권,23.07.28,[Errno 2] No such file or directory: 'rawReport/42_1256.pdf'
신한투자증권,23.07.28,[Errno 2] No such file or directory: 'rawReport/42_1257.pdf'
유진투자증권,23.07.28,[Errno 2] No such file or directory: 'rawReport/42_1258.pdf'
키움증권,23.07.28,[Errno 2] No such file or directory: 'rawReport/42_1259.pdf'
키움증권,23.07.28,[Errno 2] No such file or directory: 'rawReport/42_1260.pdf'
