증권사,날짜,텍스트
유진투자증권,23.01.16,[Errno 2] No such file or directory: 'rawReport/80_2371.pdf'
키움증권,23.01.16,[Errno 2] No such file or directory: 'rawReport/80_2372.pdf'
신한투자증권,23.01.16,[Errno 2] No such file or directory: 'rawReport/80_2373.pdf'
유안타증권,23.01.16,[Errno 2] No such file or directory: 'rawReport/80_2374.pdf'
한화투자증권,23.01.16,[Errno 2] No such file or directory: 'rawReport/80_2375.pdf'
교보증권,23.01.16,[Errno 2] No such file or directory: 'rawReport/80_2376.pdf'
교보증권,23.01.16,[Errno 2] No such file or directory: 'rawReport/80_2377.pdf'
하나증권,23.01.16,[Errno 2] No such file or directory: 'rawReport/80_2378.pdf'
하나증권,23.01.16,[Errno 2] No such file or directory: 'rawReport/80_2379.pdf'
이베스트증권,23.01.16,[Errno 2] No such file or directory: 'rawReport/80_2380.pdf'
다올투자증권,23.01.16,[Errno 2] No such file or directory: 'rawReport/80_2381.pdf'
신한투자증권,23.01.13,[Errno 2] No such file or directory: 'rawReport/80_2382.pdf'
신한투자증권,23.01.13,[Errno 2] No such file or directory: 'rawReport/80_2383.pdf'
키움증권,23.01.13,[Errno 2] No such file or directory: 'rawReport/80_2384.pdf'
한화투자증권,23.01.13,[Errno 2] No such file or directory: 'rawReport/80_2385.pdf'
하이투자증권,23.01.13,[Errno 2] No such file or directory: 'rawReport/80_2386.pdf'
유진투자증권,23.01.13,[Errno 2] No such file or directory: 'rawReport/80_2387.pdf'
한화투자증권,23.01.13,[Errno 2] No such file or directory: 'rawReport/80_2388.pdf'
하나증권,23.01.13,[Errno 2] No such file or directory: 'rawReport/80_2389.pdf'
이베스트증권,23.01.13,[Errno 2] No such file or directory: 'rawReport/80_2390.pdf'
유안타증권,23.01.13,[Errno 2] No such file or directory: 'rawReport/80_2391.pdf'
다올투자증권,23.01.13,[Errno 2] No such file or directory: 'rawReport/80_2392.pdf'
유안타증권,23.01.12,[Errno 2] No such file or directory: 'rawReport/80_2393.pdf'
유진투자증권,23.01.12,[Errno 2] No such file or directory: 'rawReport/80_2394.pdf'
다올투자증권,23.01.12,[Errno 2] No such file or directory: 'rawReport/80_2395.pdf'
신한투자증권,23.01.12,[Errno 2] No such file or directory: 'rawReport/80_2396.pdf'
신한투자증권,23.01.12,[Errno 2] No such file or directory: 'rawReport/80_2397.pdf'
키움증권,23.01.12,[Errno 2] No such file or directory: 'rawReport/80_2398.pdf'
하나증권,23.01.12,[Errno 2] No such file or directory: 'rawReport/80_2399.pdf'
미래에셋증권,23.01.11,[Errno 2] No such file or directory: 'rawReport/80_2400.pdf'
