증권사,날짜,텍스트
IBK투자증권,15.01.12,[Errno 2] No such file or directory: 'rawReport/172_5131.pdf'
KTB투자증권,15.01.07,[Errno 2] No such file or directory: 'rawReport/172_5132.pdf'
이트레이드증권,15.01.06,[Errno 2] No such file or directory: 'rawReport/172_5133.pdf'
이트레이드증권,15.01.06,[Errno 2] No such file or directory: 'rawReport/172_5134.pdf'
키움증권,15.01.05,[Errno 2] No such file or directory: 'rawReport/172_5135.pdf'
대신증권,15.01.05,[Errno 2] No such file or directory: 'rawReport/172_5136.pdf'
현대차증권,15.01.05,[Errno 2] No such file or directory: 'rawReport/172_5137.pdf'
IBK투자증권,15.01.05,[Errno 2] No such file or directory: 'rawReport/172_5138.pdf'
메리츠종금증권,15.01.05,[Errno 2] No such file or directory: 'rawReport/172_5139.pdf'
현대차증권,14.12.30,[Errno 2] No such file or directory: 'rawReport/172_5140.pdf'
현대차증권,14.12.30,[Errno 2] No such file or directory: 'rawReport/172_5141.pdf'
대신증권,14.12.29,[Errno 2] No such file or directory: 'rawReport/172_5142.pdf'
이트레이드증권,14.12.23,[Errno 2] No such file or directory: 'rawReport/172_5143.pdf'
대신증권,14.12.22,[Errno 2] No such file or directory: 'rawReport/172_5144.pdf'
현대차증권,14.12.22,[Errno 2] No such file or directory: 'rawReport/172_5145.pdf'
키움증권,14.12.19,[Errno 2] No such file or directory: 'rawReport/172_5146.pdf'
이트레이드증권,14.12.18,[Errno 2] No such file or directory: 'rawReport/172_5147.pdf'
이트레이드증권,14.12.16,[Errno 2] No such file or directory: 'rawReport/172_5148.pdf'
대신증권,14.12.15,[Errno 2] No such file or directory: 'rawReport/172_5149.pdf'
현대차증권,14.12.15,[Errno 2] No such file or directory: 'rawReport/172_5150.pdf'
키움증권,14.12.12,[Errno 2] No such file or directory: 'rawReport/172_5151.pdf'
키움증권,14.12.08,[Errno 2] No such file or directory: 'rawReport/172_5152.pdf'
대신증권,14.12.08,[Errno 2] No such file or directory: 'rawReport/172_5153.pdf'
현대차증권,14.12.08,[Errno 2] No such file or directory: 'rawReport/172_5154.pdf'
IBK투자증권,14.12.08,[Errno 2] No such file or directory: 'rawReport/172_5155.pdf'
이트레이드증권,14.12.08,[Errno 2] No such file or directory: 'rawReport/172_5156.pdf'
키움증권,14.12.04,[Errno 2] No such file or directory: 'rawReport/172_5157.pdf'
이트레이드증권,14.12.03,[Errno 2] No such file or directory: 'rawReport/172_5158.pdf'
대신증권,14.12.01,[Errno 2] No such file or directory: 'rawReport/172_5159.pdf'
현대차증권,14.12.01,[Errno 2] No such file or directory: 'rawReport/172_5160.pdf'
