증권사,날짜,텍스트
현대차증권,13.05.10,[Errno 2] No such file or directory: 'rawReport/186_5551.pdf'
메리츠종금증권,13.05.10,[Errno 2] No such file or directory: 'rawReport/186_5552.pdf'
이트레이드증권,13.05.08,[Errno 2] No such file or directory: 'rawReport/186_5553.pdf'
현대차증권,13.05.08,[Errno 2] No such file or directory: 'rawReport/186_5554.pdf'
현대차증권,13.05.06,[Errno 2] No such file or directory: 'rawReport/186_5555.pdf'
현대차증권,13.05.06,[Errno 2] No such file or directory: 'rawReport/186_5556.pdf'
KTB투자증권,13.05.06,[Errno 2] No such file or directory: 'rawReport/186_5557.pdf'
현대차증권,13.05.02,[Errno 2] No such file or directory: 'rawReport/186_5558.pdf'
키움증권,13.04.29,[Errno 2] No such file or directory: 'rawReport/186_5559.pdf'
현대차증권,13.04.29,[Errno 2] No such file or directory: 'rawReport/186_5560.pdf'
현대차증권,13.04.29,[Errno 2] No such file or directory: 'rawReport/186_5561.pdf'
KTB투자증권,13.04.29,[Errno 2] No such file or directory: 'rawReport/186_5562.pdf'
KTB투자증권,13.04.26,[Errno 2] No such file or directory: 'rawReport/186_5563.pdf'
이트레이드증권,13.04.24,[Errno 2] No such file or directory: 'rawReport/186_5564.pdf'
IBK투자증권,13.04.22,[Errno 2] No such file or directory: 'rawReport/186_5565.pdf'
현대차증권,13.04.22,[Errno 2] No such file or directory: 'rawReport/186_5566.pdf'
현대차증권,13.04.22,[Errno 2] No such file or directory: 'rawReport/186_5567.pdf'
KTB투자증권,13.04.22,[Errno 2] No such file or directory: 'rawReport/186_5568.pdf'
키움증권,13.04.15,[Errno 2] No such file or directory: 'rawReport/186_5569.pdf'
현대차증권,13.04.15,[Errno 2] No such file or directory: 'rawReport/186_5570.pdf'
현대차증권,13.04.15,[Errno 2] No such file or directory: 'rawReport/186_5571.pdf'
메리츠종금증권,13.04.15,[Errno 2] No such file or directory: 'rawReport/186_5572.pdf'
KTB투자증권,13.04.15,[Errno 2] No such file or directory: 'rawReport/186_5573.pdf'
현대차증권,13.04.12,[Errno 2] No such file or directory: 'rawReport/186_5574.pdf'
현대차증권,13.04.10,[Errno 2] No such file or directory: 'rawReport/186_5575.pdf'
현대차증권,13.04.08,[Errno 2] No such file or directory: 'rawReport/186_5576.pdf'
현대차증권,13.04.08,[Errno 2] No such file or directory: 'rawReport/186_5577.pdf'
메리츠종금증권,13.04.08,[Errno 2] No such file or directory: 'rawReport/186_5578.pdf'
이트레이드증권,13.04.03,[Errno 2] No such file or directory: 'rawReport/186_5579.pdf'
현대차증권,13.04.01,[Errno 2] No such file or directory: 'rawReport/186_5580.pdf'
