증권사,날짜,텍스트
대우증권,08.09.02,[Errno 2] No such file or directory: 'rawReport/230_6871.pdf'
대우증권,08.09.02,[Errno 2] No such file or directory: 'rawReport/230_6872.pdf'
대우증권,08.09.01,[Errno 2] No such file or directory: 'rawReport/230_6873.pdf'
대우증권,08.08.29,[Errno 2] No such file or directory: 'rawReport/230_6874.pdf'
대우증권,08.08.28,[Errno 2] No such file or directory: 'rawReport/230_6875.pdf'
대우증권,08.08.27,[Errno 2] No such file or directory: 'rawReport/230_6876.pdf'
대우증권,08.08.26,[Errno 2] No such file or directory: 'rawReport/230_6877.pdf'
대우증권,08.08.25,[Errno 2] No such file or directory: 'rawReport/230_6878.pdf'
하나대투증권,08.08.25,[Errno 2] No such file or directory: 'rawReport/230_6879.pdf'
대우증권,08.08.25,[Errno 2] No such file or directory: 'rawReport/230_6880.pdf'
대우증권,08.08.22,[Errno 2] No such file or directory: 'rawReport/230_6881.pdf'
대우증권,08.08.21,[Errno 2] No such file or directory: 'rawReport/230_6882.pdf'
대우증권,08.08.20,[Errno 2] No such file or directory: 'rawReport/230_6883.pdf'
대우증권,08.08.20,[Errno 2] No such file or directory: 'rawReport/230_6884.pdf'
대우증권,08.08.19,[Errno 2] No such file or directory: 'rawReport/230_6885.pdf'
대우증권,08.08.19,[Errno 2] No such file or directory: 'rawReport/230_6886.pdf'
대우증권,08.08.18,[Errno 2] No such file or directory: 'rawReport/230_6887.pdf'
대우증권,08.08.18,[Errno 2] No such file or directory: 'rawReport/230_6888.pdf'
대우증권,08.08.14,[Errno 2] No such file or directory: 'rawReport/230_6889.pdf'
대우증권,08.08.13,[Errno 2] No such file or directory: 'rawReport/230_6890.pdf'
대우증권,08.08.12,[Errno 2] No such file or directory: 'rawReport/230_6891.pdf'
대우증권,08.08.11,[Errno 2] No such file or directory: 'rawReport/230_6892.pdf'
대우증권,08.08.11,[Errno 2] No such file or directory: 'rawReport/230_6893.pdf'
대우증권,08.08.08,[Errno 2] No such file or directory: 'rawReport/230_6894.pdf'
대우증권,08.08.07,[Errno 2] No such file or directory: 'rawReport/230_6895.pdf'
대우증권,08.08.06,[Errno 2] No such file or directory: 'rawReport/230_6896.pdf'
대우증권,08.08.06,[Errno 2] No such file or directory: 'rawReport/230_6897.pdf'
대우증권,08.08.05,[Errno 2] No such file or directory: 'rawReport/230_6898.pdf'
대우증권,08.08.04,[Errno 2] No such file or directory: 'rawReport/230_6899.pdf'
대우증권,08.08.04,[Errno 2] No such file or directory: 'rawReport/230_6900.pdf'
