증권사,날짜,텍스트
하나증권,23.01.05,[Errno 2] No such file or directory: 'rawReport/82_2431.pdf'
하나증권,23.01.05,[Errno 2] No such file or directory: 'rawReport/82_2432.pdf'
이베스트증권,23.01.05,[Errno 2] No such file or directory: 'rawReport/82_2433.pdf'
다올투자증권,23.01.05,[Errno 2] No such file or directory: 'rawReport/82_2434.pdf'
유안타증권,23.01.05,[Errno 2] No such file or directory: 'rawReport/82_2435.pdf'
다올투자증권,23.01.04,[Errno 2] No such file or directory: 'rawReport/82_2436.pdf'
다올투자증권,23.01.04,[Errno 2] No such file or directory: 'rawReport/82_2437.pdf'
다올투자증권,23.01.04,[Errno 2] No such file or directory: 'rawReport/82_2438.pdf'
유진투자증권,23.01.04,[Errno 2] No such file or directory: 'rawReport/82_2439.pdf'
유안타증권,23.01.04,[Errno 2] No such file or directory: 'rawReport/82_2440.pdf'
하나증권,23.01.04,[Errno 2] No such file or directory: 'rawReport/82_2441.pdf'
유진투자증권,23.01.03,[Errno 2] No such file or directory: 'rawReport/82_2442.pdf'
유안타증권,23.01.03,[Errno 2] No such file or directory: 'rawReport/82_2443.pdf'
이베스트증권,23.01.03,[Errno 2] No such file or directory: 'rawReport/82_2444.pdf'
신한투자증권,23.01.02,[Errno 2] No such file or directory: 'rawReport/82_2445.pdf'
현대차증권,23.01.02,[Errno 2] No such file or directory: 'rawReport/82_2446.pdf'
유진투자증권,23.01.02,[Errno 2] No such file or directory: 'rawReport/82_2447.pdf'
키움증권,23.01.02,[Errno 2] No such file or directory: 'rawReport/82_2448.pdf'
키움증권,23.01.02,[Errno 2] No such file or directory: 'rawReport/82_2449.pdf'
하이투자증권,23.01.02,[Errno 2] No such file or directory: 'rawReport/82_2450.pdf'
유안타증권,23.01.02,[Errno 2] No such file or directory: 'rawReport/82_2451.pdf'
교보증권,23.01.02,[Errno 2] No such file or directory: 'rawReport/82_2452.pdf'
한화투자증권,22.12.30,[Errno 2] No such file or directory: 'rawReport/82_2453.pdf'
신한투자증권,22.12.30,[Errno 2] No such file or directory: 'rawReport/82_2454.pdf'
유안타증권,22.12.30,[Errno 2] No such file or directory: 'rawReport/82_2455.pdf'
신한투자증권,22.12.29,[Errno 2] No such file or directory: 'rawReport/82_2456.pdf'
신한투자증권,22.12.29,[Errno 2] No such file or directory: 'rawReport/82_2457.pdf'
유진투자증권,22.12.29,[Errno 2] No such file or directory: 'rawReport/82_2458.pdf'
키움증권,22.12.29,[Errno 2] No such file or directory: 'rawReport/82_2459.pdf'
신한투자증권,22.12.29,[Errno 2] No such file or directory: 'rawReport/82_2460.pdf'
