증권사,날짜,텍스트
대우증권,09.04.27,[Errno 2] No such file or directory: 'rawReport/223_6661.pdf'
대우증권,09.04.24,[Errno 2] No such file or directory: 'rawReport/223_6662.pdf'
대우증권,09.04.23,[Errno 2] No such file or directory: 'rawReport/223_6663.pdf'
대우증권,09.04.22,[Errno 2] No such file or directory: 'rawReport/223_6664.pdf'
대우증권,09.04.21,[Errno 2] No such file or directory: 'rawReport/223_6665.pdf'
대우증권,09.04.20,[Errno 2] No such file or directory: 'rawReport/223_6666.pdf'
대우증권,09.04.20,[Errno 2] No such file or directory: 'rawReport/223_6667.pdf'
대우증권,09.04.17,[Errno 2] No such file or directory: 'rawReport/223_6668.pdf'
대우증권,09.04.16,[Errno 2] No such file or directory: 'rawReport/223_6669.pdf'
대우증권,09.04.15,[Errno 2] No such file or directory: 'rawReport/223_6670.pdf'
대우증권,09.04.14,[Errno 2] No such file or directory: 'rawReport/223_6671.pdf'
대우증권,09.04.13,[Errno 2] No such file or directory: 'rawReport/223_6672.pdf'
대우증권,09.04.13,[Errno 2] No such file or directory: 'rawReport/223_6673.pdf'
대우증권,09.04.10,[Errno 2] No such file or directory: 'rawReport/223_6674.pdf'
대우증권,09.04.10,[Errno 2] No such file or directory: 'rawReport/223_6675.pdf'
대우증권,09.04.09,[Errno 2] No such file or directory: 'rawReport/223_6676.pdf'
대우증권,09.04.08,[Errno 2] No such file or directory: 'rawReport/223_6677.pdf'
대우증권,09.04.07,[Errno 2] No such file or directory: 'rawReport/223_6678.pdf'
대우증권,09.04.06,[Errno 2] No such file or directory: 'rawReport/223_6679.pdf'
대우증권,09.04.06,[Errno 2] No such file or directory: 'rawReport/223_6680.pdf'
대우증권,09.04.03,[Errno 2] No such file or directory: 'rawReport/223_6681.pdf'
대우증권,09.04.02,[Errno 2] No such file or directory: 'rawReport/223_6682.pdf'
대우증권,09.04.01,[Errno 2] No such file or directory: 'rawReport/223_6683.pdf'
대우증권,09.03.31,[Errno 2] No such file or directory: 'rawReport/223_6684.pdf'
대우증권,09.03.30,[Errno 2] No such file or directory: 'rawReport/223_6685.pdf'
대우증권,09.03.30,[Errno 2] No such file or directory: 'rawReport/223_6686.pdf'
대우증권,09.03.27,[Errno 2] No such file or directory: 'rawReport/223_6687.pdf'
대우증권,09.03.26,[Errno 2] No such file or directory: 'rawReport/223_6688.pdf'
대우증권,09.03.25,[Errno 2] No such file or directory: 'rawReport/223_6689.pdf'
대우증권,09.03.24,[Errno 2] No such file or directory: 'rawReport/223_6690.pdf'
