증권사,날짜,텍스트
신한투자증권,23.09.21,[Errno 2] No such file or directory: 'rawReport/33_961.pdf'
키움증권,23.09.21,[Errno 2] No such file or directory: 'rawReport/33_962.pdf'
하이투자증권,23.09.21,[Errno 2] No such file or directory: 'rawReport/33_963.pdf'
신한투자증권,23.09.20,[Errno 2] No such file or directory: 'rawReport/33_964.pdf'
교보증권,23.09.20,[Errno 2] No such file or directory: 'rawReport/33_965.pdf'
교보증권,23.09.20,[Errno 2] No such file or directory: 'rawReport/33_966.pdf'
하나증권,23.09.20,[Errno 2] No such file or directory: 'rawReport/33_967.pdf'
다올투자증권,23.09.20,[Errno 2] No such file or directory: 'rawReport/33_968.pdf'
유안타증권,23.09.20,[Errno 2] No such file or directory: 'rawReport/33_969.pdf'
유진투자증권,23.09.20,[Errno 2] No such file or directory: 'rawReport/33_970.pdf'
한화투자증권,23.09.19,[Errno 2] No such file or directory: 'rawReport/33_971.pdf'
하나증권,23.09.19,[Errno 2] No such file or directory: 'rawReport/33_972.pdf'
유안타증권,23.09.19,[Errno 2] No such file or directory: 'rawReport/33_973.pdf'
다올투자증권,23.09.19,[Errno 2] No such file or directory: 'rawReport/33_974.pdf'
유진투자증권,23.09.19,[Errno 2] No such file or directory: 'rawReport/33_975.pdf'
신한투자증권,23.09.19,[Errno 2] No such file or directory: 'rawReport/33_976.pdf'
한화투자증권,23.09.18,[Errno 2] No such file or directory: 'rawReport/33_977.pdf'
교보증권,23.09.18,[Errno 2] No such file or directory: 'rawReport/33_978.pdf'
하나증권,23.09.18,[Errno 2] No such file or directory: 'rawReport/33_979.pdf'
유안타증권,23.09.18,[Errno 2] No such file or directory: 'rawReport/33_980.pdf'
다올투자증권,23.09.18,[Errno 2] No such file or directory: 'rawReport/33_981.pdf'
유진투자증권,23.09.18,[Errno 2] No such file or directory: 'rawReport/33_982.pdf'
키움증권,23.09.18,[Errno 2] No such file or directory: 'rawReport/33_983.pdf'
키움증권,23.09.18,[Errno 2] No such file or directory: 'rawReport/33_984.pdf'
신한투자증권,23.09.18,[Errno 2] No such file or directory: 'rawReport/33_985.pdf'
신한투자증권,23.09.15,[Errno 2] No such file or directory: 'rawReport/33_986.pdf'
한화투자증권,23.09.15,[Errno 2] No such file or directory: 'rawReport/33_987.pdf'
한화투자증권,23.09.15,[Errno 2] No such file or directory: 'rawReport/33_988.pdf'
교보증권,23.09.15,[Errno 2] No such file or directory: 'rawReport/33_989.pdf'
교보증권,23.09.15,[Errno 2] No such file or directory: 'rawReport/33_990.pdf'
