증권사,날짜,텍스트
현대차증권,13.04.01,[Errno 2] No such file or directory: 'rawReport/187_5581.pdf'
KTB투자증권,13.04.01,[Errno 2] No such file or directory: 'rawReport/187_5582.pdf'
현대차증권,13.03.29,[Errno 2] No such file or directory: 'rawReport/187_5583.pdf'
현대차증권,13.03.29,[Errno 2] No such file or directory: 'rawReport/187_5584.pdf'
현대차증권,13.03.25,[Errno 2] No such file or directory: 'rawReport/187_5585.pdf'
현대차증권,13.03.25,[Errno 2] No such file or directory: 'rawReport/187_5586.pdf'
KTB투자증권,13.03.25,[Errno 2] No such file or directory: 'rawReport/187_5587.pdf'
현대차증권,13.03.21,[Errno 2] No such file or directory: 'rawReport/187_5588.pdf'
현대차증권,13.03.18,[Errno 2] No such file or directory: 'rawReport/187_5589.pdf'
현대차증권,13.03.18,[Errno 2] No such file or directory: 'rawReport/187_5590.pdf'
메리츠종금증권,13.03.18,[Errno 2] No such file or directory: 'rawReport/187_5591.pdf'
KTB투자증권,13.03.18,[Errno 2] No such file or directory: 'rawReport/187_5592.pdf'
현대차증권,13.03.15,[Errno 2] No such file or directory: 'rawReport/187_5593.pdf'
현대차증권,13.03.14,[Errno 2] No such file or directory: 'rawReport/187_5594.pdf'
현대차증권,13.03.13,[Errno 2] No such file or directory: 'rawReport/187_5595.pdf'
키움증권,13.03.11,[Errno 2] No such file or directory: 'rawReport/187_5596.pdf'
메리츠종금증권,13.03.11,[Errno 2] No such file or directory: 'rawReport/187_5597.pdf'
KTB투자증권,13.03.11,[Errno 2] No such file or directory: 'rawReport/187_5598.pdf'
현대차증권,13.03.11,[Errno 2] No such file or directory: 'rawReport/187_5599.pdf'
현대차증권,13.03.11,[Errno 2] No such file or directory: 'rawReport/187_5600.pdf'
이트레이드증권,13.03.06,[Errno 2] No such file or directory: 'rawReport/187_5601.pdf'
메리츠종금증권,13.03.04,[Errno 2] No such file or directory: 'rawReport/187_5602.pdf'
현대차증권,13.03.04,[Errno 2] No such file or directory: 'rawReport/187_5603.pdf'
현대차증권,13.03.04,[Errno 2] No such file or directory: 'rawReport/187_5604.pdf'
현대차증권,13.02.28,[Errno 2] No such file or directory: 'rawReport/187_5605.pdf'
현대차증권,13.02.28,[Errno 2] No such file or directory: 'rawReport/187_5606.pdf'
키움증권,13.02.25,[Errno 2] No such file or directory: 'rawReport/187_5607.pdf'
메리츠종금증권,13.02.25,[Errno 2] No such file or directory: 'rawReport/187_5608.pdf'
KTB투자증권,13.02.25,[Errno 2] No such file or directory: 'rawReport/187_5609.pdf'
현대차증권,13.02.25,[Errno 2] No such file or directory: 'rawReport/187_5610.pdf'
