증권사,날짜,텍스트
대우증권,09.11.25,[Errno 2] No such file or directory: 'rawReport/215_6421.pdf'
IBK투자증권,09.11.25,[Errno 2] No such file or directory: 'rawReport/215_6422.pdf'
대우증권,09.11.24,[Errno 2] No such file or directory: 'rawReport/215_6423.pdf'
대우증권,09.11.23,[Errno 2] No such file or directory: 'rawReport/215_6424.pdf'
대우증권,09.11.23,[Errno 2] No such file or directory: 'rawReport/215_6425.pdf'
IBK투자증권,09.11.23,[Errno 2] No such file or directory: 'rawReport/215_6426.pdf'
IBK투자증권,09.11.23,[Errno 2] No such file or directory: 'rawReport/215_6427.pdf'
대우증권,09.11.20,[Errno 2] No such file or directory: 'rawReport/215_6428.pdf'
IBK투자증권,09.11.20,[Errno 2] No such file or directory: 'rawReport/215_6429.pdf'
대우증권,09.11.19,[Errno 2] No such file or directory: 'rawReport/215_6430.pdf'
IBK투자증권,09.11.19,[Errno 2] No such file or directory: 'rawReport/215_6431.pdf'
IBK투자증권,09.11.18,[Errno 2] No such file or directory: 'rawReport/215_6432.pdf'
대우증권,09.11.18,[Errno 2] No such file or directory: 'rawReport/215_6433.pdf'
대우증권,09.11.17,[Errno 2] No such file or directory: 'rawReport/215_6434.pdf'
IBK투자증권,09.11.17,[Errno 2] No such file or directory: 'rawReport/215_6435.pdf'
대우증권,09.11.16,[Errno 2] No such file or directory: 'rawReport/215_6436.pdf'
대우증권,09.11.16,[Errno 2] No such file or directory: 'rawReport/215_6437.pdf'
IBK투자증권,09.11.16,[Errno 2] No such file or directory: 'rawReport/215_6438.pdf'
IBK투자증권,09.11.16,[Errno 2] No such file or directory: 'rawReport/215_6439.pdf'
대우증권,09.11.13,[Errno 2] No such file or directory: 'rawReport/215_6440.pdf'
대우증권,09.11.13,[Errno 2] No such file or directory: 'rawReport/215_6441.pdf'
IBK투자증권,09.11.13,[Errno 2] No such file or directory: 'rawReport/215_6442.pdf'
대우증권,09.11.12,[Errno 2] No such file or directory: 'rawReport/215_6443.pdf'
IBK투자증권,09.11.12,[Errno 2] No such file or directory: 'rawReport/215_6444.pdf'
대우증권,09.11.11,[Errno 2] No such file or directory: 'rawReport/215_6445.pdf'
IBK투자증권,09.11.11,[Errno 2] No such file or directory: 'rawReport/215_6446.pdf'
IBK투자증권,09.11.10,[Errno 2] No such file or directory: 'rawReport/215_6447.pdf'
대우증권,09.11.10,[Errno 2] No such file or directory: 'rawReport/215_6448.pdf'
대우증권,09.11.09,[Errno 2] No such file or directory: 'rawReport/215_6449.pdf'
대우증권,09.11.09,[Errno 2] No such file or directory: 'rawReport/215_6450.pdf'
