증권사,날짜,텍스트
대우증권,08.10.07,[Errno 2] No such file or directory: 'rawReport/229_6841.pdf'
대우증권,08.10.06,[Errno 2] No such file or directory: 'rawReport/229_6842.pdf'
대우증권,08.10.02,[Errno 2] No such file or directory: 'rawReport/229_6843.pdf'
대우증권,08.10.01,[Errno 2] No such file or directory: 'rawReport/229_6844.pdf'
대우증권,08.10.01,[Errno 2] No such file or directory: 'rawReport/229_6845.pdf'
대우증권,08.09.30,[Errno 2] No such file or directory: 'rawReport/229_6846.pdf'
대우증권,08.09.29,[Errno 2] No such file or directory: 'rawReport/229_6847.pdf'
대우증권,08.09.26,[Errno 2] No such file or directory: 'rawReport/229_6848.pdf'
대우증권,08.09.25,[Errno 2] No such file or directory: 'rawReport/229_6849.pdf'
대우증권,08.09.24,[Errno 2] No such file or directory: 'rawReport/229_6850.pdf'
대우증권,08.09.23,[Errno 2] No such file or directory: 'rawReport/229_6851.pdf'
대우증권,08.09.22,[Errno 2] No such file or directory: 'rawReport/229_6852.pdf'
대우증권,08.09.22,[Errno 2] No such file or directory: 'rawReport/229_6853.pdf'
대우증권,08.09.19,[Errno 2] No such file or directory: 'rawReport/229_6854.pdf'
대우증권,08.09.18,[Errno 2] No such file or directory: 'rawReport/229_6855.pdf'
대우증권,08.09.17,[Errno 2] No such file or directory: 'rawReport/229_6856.pdf'
대우증권,08.09.16,[Errno 2] No such file or directory: 'rawReport/229_6857.pdf'
대우증권,08.09.16,[Errno 2] No such file or directory: 'rawReport/229_6858.pdf'
대우증권,08.09.16,[Errno 2] No such file or directory: 'rawReport/229_6859.pdf'
대우증권,08.09.12,[Errno 2] No such file or directory: 'rawReport/229_6860.pdf'
대우증권,08.09.12,[Errno 2] No such file or directory: 'rawReport/229_6861.pdf'
대우증권,08.09.11,[Errno 2] No such file or directory: 'rawReport/229_6862.pdf'
대우증권,08.09.10,[Errno 2] No such file or directory: 'rawReport/229_6863.pdf'
대우증권,08.09.09,[Errno 2] No such file or directory: 'rawReport/229_6864.pdf'
대우증권,08.09.08,[Errno 2] No such file or directory: 'rawReport/229_6865.pdf'
대우증권,08.09.08,[Errno 2] No such file or directory: 'rawReport/229_6866.pdf'
대우증권,08.09.05,[Errno 2] No such file or directory: 'rawReport/229_6867.pdf'
대우증권,08.09.04,[Errno 2] No such file or directory: 'rawReport/229_6868.pdf'
대우증권,08.09.03,[Errno 2] No such file or directory: 'rawReport/229_6869.pdf'
대우증권,08.09.03,[Errno 2] No such file or directory: 'rawReport/229_6870.pdf'
