증권사,날짜,텍스트
한화투자증권,23.05.24,[Errno 2] No such file or directory: 'rawReport/56_1651.pdf'
교보증권,23.05.24,[Errno 2] No such file or directory: 'rawReport/56_1652.pdf'
다올투자증권,23.05.24,[Errno 2] No such file or directory: 'rawReport/56_1653.pdf'
유진투자증권,23.05.24,[Errno 2] No such file or directory: 'rawReport/56_1654.pdf'
DS투자증권,23.05.24,[Errno 2] No such file or directory: 'rawReport/56_1655.pdf'
신한투자증권,23.05.23,[Errno 2] No such file or directory: 'rawReport/56_1656.pdf'
유안타증권,23.05.23,[Errno 2] No such file or directory: 'rawReport/56_1657.pdf'
한화투자증권,23.05.23,[Errno 2] No such file or directory: 'rawReport/56_1658.pdf'
교보증권,23.05.23,[Errno 2] No such file or directory: 'rawReport/56_1659.pdf'
하나증권,23.05.23,[Errno 2] No such file or directory: 'rawReport/56_1660.pdf'
하나증권,23.05.23,[Errno 2] No such file or directory: 'rawReport/56_1661.pdf'
하나증권,23.05.23,[Errno 2] No such file or directory: 'rawReport/56_1662.pdf'
하나증권,23.05.23,[Errno 2] No such file or directory: 'rawReport/56_1663.pdf'
다올투자증권,23.05.23,[Errno 2] No such file or directory: 'rawReport/56_1664.pdf'
유진투자증권,23.05.23,[Errno 2] No such file or directory: 'rawReport/56_1665.pdf'
하이투자증권,23.05.23,[Errno 2] No such file or directory: 'rawReport/56_1666.pdf'
유안타증권,23.05.23,[Errno 2] No such file or directory: 'rawReport/56_1667.pdf'
한화투자증권,23.05.22,[Errno 2] No such file or directory: 'rawReport/56_1668.pdf'
한화투자증권,23.05.22,[Errno 2] No such file or directory: 'rawReport/56_1669.pdf'
교보증권,23.05.22,[Errno 2] No such file or directory: 'rawReport/56_1670.pdf'
교보증권,23.05.22,[Errno 2] No such file or directory: 'rawReport/56_1671.pdf'
신한투자증권,23.05.22,[Errno 2] No such file or directory: 'rawReport/56_1672.pdf'
다올투자증권,23.05.22,[Errno 2] No such file or directory: 'rawReport/56_1673.pdf'
유진투자증권,23.05.22,[Errno 2] No such file or directory: 'rawReport/56_1674.pdf'
키움증권,23.05.22,[Errno 2] No such file or directory: 'rawReport/56_1675.pdf'
키움증권,23.05.22,[Errno 2] No such file or directory: 'rawReport/56_1676.pdf'
신한투자증권,23.05.22,[Errno 2] No such file or directory: 'rawReport/56_1677.pdf'
신한투자증권,23.05.22,[Errno 2] No such file or directory: 'rawReport/56_1678.pdf'
신한투자증권,23.05.22,[Errno 2] No such file or directory: 'rawReport/56_1679.pdf'
신한투자증권,23.05.22,[Errno 2] No such file or directory: 'rawReport/56_1680.pdf'
