증권사,날짜,텍스트
대우증권,09.12.14,[Errno 2] No such file or directory: 'rawReport/214_6391.pdf'
IBK투자증권,09.12.14,[Errno 2] No such file or directory: 'rawReport/214_6392.pdf'
대우증권,09.12.11,[Errno 2] No such file or directory: 'rawReport/214_6393.pdf'
대우증권,09.12.11,[Errno 2] No such file or directory: 'rawReport/214_6394.pdf'
IBK투자증권,09.12.10,[Errno 2] No such file or directory: 'rawReport/214_6395.pdf'
대우증권,09.12.10,[Errno 2] No such file or directory: 'rawReport/214_6396.pdf'
IBK투자증권,09.12.10,[Errno 2] No such file or directory: 'rawReport/214_6397.pdf'
대우증권,09.12.09,[Errno 2] No such file or directory: 'rawReport/214_6398.pdf'
IBK투자증권,09.12.09,[Errno 2] No such file or directory: 'rawReport/214_6399.pdf'
대우증권,09.12.08,[Errno 2] No such file or directory: 'rawReport/214_6400.pdf'
IBK투자증권,09.12.08,[Errno 2] No such file or directory: 'rawReport/214_6401.pdf'
대우증권,09.12.07,[Errno 2] No such file or directory: 'rawReport/214_6402.pdf'
IBK투자증권,09.12.07,[Errno 2] No such file or directory: 'rawReport/214_6403.pdf'
IBK투자증권,09.12.07,[Errno 2] No such file or directory: 'rawReport/214_6404.pdf'
IBK투자증권,09.12.04,[Errno 2] No such file or directory: 'rawReport/214_6405.pdf'
대우증권,09.12.04,[Errno 2] No such file or directory: 'rawReport/214_6406.pdf'
대우증권,09.12.03,[Errno 2] No such file or directory: 'rawReport/214_6407.pdf'
IBK투자증권,09.12.03,[Errno 2] No such file or directory: 'rawReport/214_6408.pdf'
대우증권,09.12.02,[Errno 2] No such file or directory: 'rawReport/214_6409.pdf'
IBK투자증권,09.12.02,[Errno 2] No such file or directory: 'rawReport/214_6410.pdf'
IBK투자증권,09.12.02,[Errno 2] No such file or directory: 'rawReport/214_6411.pdf'
대우증권,09.12.01,[Errno 2] No such file or directory: 'rawReport/214_6412.pdf'
대우증권,09.12.01,[Errno 2] No such file or directory: 'rawReport/214_6413.pdf'
IBK투자증권,09.12.01,[Errno 2] No such file or directory: 'rawReport/214_6414.pdf'
대우증권,09.11.30,[Errno 2] No such file or directory: 'rawReport/214_6415.pdf'
IBK투자증권,09.11.30,[Errno 2] No such file or directory: 'rawReport/214_6416.pdf'
대우증권,09.11.27,[Errno 2] No such file or directory: 'rawReport/214_6417.pdf'
IBK투자증권,09.11.27,[Errno 2] No such file or directory: 'rawReport/214_6418.pdf'
대우증권,09.11.26,[Errno 2] No such file or directory: 'rawReport/214_6419.pdf'
IBK투자증권,09.11.26,[Errno 2] No such file or directory: 'rawReport/214_6420.pdf'
