증권사,날짜,텍스트
키움증권,24.02.19,[Errno 2] No such file or directory: 'rawReport/7_181.pdf'
키움증권,24.02.19,[Errno 2] No such file or directory: 'rawReport/7_182.pdf'
IBK투자증권,24.02.19,[Errno 2] No such file or directory: 'rawReport/7_183.pdf'
신한투자증권,24.02.19,[Errno 2] No such file or directory: 'rawReport/7_184.pdf'
신한투자증권,24.02.19,[Errno 2] No such file or directory: 'rawReport/7_185.pdf'
메리츠증권,24.02.16,[Errno 2] No such file or directory: 'rawReport/7_186.pdf'
한화투자증권,24.02.16,[Errno 2] No such file or directory: 'rawReport/7_187.pdf'
교보증권,24.02.16,[Errno 2] No such file or directory: 'rawReport/7_188.pdf'
유안타증권,24.02.16,[Errno 2] No such file or directory: 'rawReport/7_189.pdf'
다올투자증권,24.02.16,[Errno 2] No such file or directory: 'rawReport/7_190.pdf'
유진투자증권,24.02.16,[Errno 2] No such file or directory: 'rawReport/7_191.pdf'
교보증권,24.02.15,[Errno 2] No such file or directory: 'rawReport/7_192.pdf'
교보증권,24.02.15,[Errno 2] No such file or directory: 'rawReport/7_193.pdf'
유안타증권,24.02.15,[Errno 2] No such file or directory: 'rawReport/7_194.pdf'
다올투자증권,24.02.15,[Errno 2] No such file or directory: 'rawReport/7_195.pdf'
하이투자증권,24.02.15,[Errno 2] No such file or directory: 'rawReport/7_196.pdf'
유진투자증권,24.02.15,[Errno 2] No such file or directory: 'rawReport/7_197.pdf'
신한투자증권,24.02.15,[Errno 2] No such file or directory: 'rawReport/7_198.pdf'
미래에셋증권,24.02.14,[Errno 2] No such file or directory: 'rawReport/7_199.pdf'
교보증권,24.02.14,[Errno 2] No such file or directory: 'rawReport/7_200.pdf'
하나증권,24.02.14,[Errno 2] No such file or directory: 'rawReport/7_201.pdf'
하나증권,24.02.14,[Errno 2] No such file or directory: 'rawReport/7_202.pdf'
유진투자증권,24.02.14,[Errno 2] No such file or directory: 'rawReport/7_203.pdf'
유안타증권,24.02.14,[Errno 2] No such file or directory: 'rawReport/7_204.pdf'
다올투자증권,24.02.14,[Errno 2] No such file or directory: 'rawReport/7_205.pdf'
유안타증권,24.02.14,[Errno 2] No such file or directory: 'rawReport/7_206.pdf'
한화투자증권,24.02.13,[Errno 2] No such file or directory: 'rawReport/7_207.pdf'
한화투자증권,24.02.13,[Errno 2] No such file or directory: 'rawReport/7_208.pdf'
교보증권,24.02.13,[Errno 2] No such file or directory: 'rawReport/7_209.pdf'
유안타증권,24.02.13,[Errno 2] No such file or directory: 'rawReport/7_210.pdf'
