증권사,날짜,텍스트
이베스트투자증권,15.07.10,[Errno 2] No such file or directory: 'rawReport/169_5041.pdf'
IBK투자증권,15.07.09,[Errno 2] No such file or directory: 'rawReport/169_5042.pdf'
이베스트투자증권,15.07.08,[Errno 2] No such file or directory: 'rawReport/169_5043.pdf'
하나증권,15.07.07,[Errno 2] No such file or directory: 'rawReport/169_5044.pdf'
이베스트투자증권,15.07.07,[Errno 2] No such file or directory: 'rawReport/169_5045.pdf'
키움증권,15.07.06,[Errno 2] No such file or directory: 'rawReport/169_5046.pdf'
이베스트투자증권,15.07.06,[Errno 2] No such file or directory: 'rawReport/169_5047.pdf'
현대차증권,15.07.06,[Errno 2] No such file or directory: 'rawReport/169_5048.pdf'
이베스트투자증권,15.07.02,[Errno 2] No such file or directory: 'rawReport/169_5049.pdf'
이베스트투자증권,15.07.01,[Errno 2] No such file or directory: 'rawReport/169_5050.pdf'
이베스트투자증권,15.06.30,[Errno 2] No such file or directory: 'rawReport/169_5051.pdf'
IBK투자증권,15.06.30,[Errno 2] No such file or directory: 'rawReport/169_5052.pdf'
이베스트투자증권,15.06.29,[Errno 2] No such file or directory: 'rawReport/169_5053.pdf'
이베스트투자증권,15.06.25,[Errno 2] No such file or directory: 'rawReport/169_5054.pdf'
이베스트투자증권,15.06.24,[Errno 2] No such file or directory: 'rawReport/169_5055.pdf'
이베스트투자증권,15.06.23,[Errno 2] No such file or directory: 'rawReport/169_5056.pdf'
키움증권,15.06.22,[Errno 2] No such file or directory: 'rawReport/169_5057.pdf'
대신증권,15.06.22,[Errno 2] No such file or directory: 'rawReport/169_5058.pdf'
이베스트투자증권,15.06.22,[Errno 2] No such file or directory: 'rawReport/169_5059.pdf'
현대차증권,15.06.22,[Errno 2] No such file or directory: 'rawReport/169_5060.pdf'
현대차증권,15.06.15,[Errno 2] No such file or directory: 'rawReport/169_5061.pdf'
IBK투자증권,15.06.15,[Errno 2] No such file or directory: 'rawReport/169_5062.pdf'
키움증권,15.06.12,[Errno 2] No such file or directory: 'rawReport/169_5063.pdf'
현대차증권,15.06.08,[Errno 2] No such file or directory: 'rawReport/169_5064.pdf'
IBK투자증권,15.06.08,[Errno 2] No such file or directory: 'rawReport/169_5065.pdf'
현대차증권,15.06.02,[Errno 2] No such file or directory: 'rawReport/169_5066.pdf'
현대차증권,15.06.02,[Errno 2] No such file or directory: 'rawReport/169_5067.pdf'
이베스트투자증권,15.05.20,[Errno 2] No such file or directory: 'rawReport/169_5068.pdf'
키움증권,15.05.18,[Errno 2] No such file or directory: 'rawReport/169_5069.pdf'
IBK투자증권,15.05.18,[Errno 2] No such file or directory: 'rawReport/169_5070.pdf'
